genes	counts
geneID15738	43
geneID15739	0
geneID15740	71
geneID15741	2
geneID15742	293
geneID15743	38
geneID15744	2814
geneID15745	55
geneID15746	2075
geneID15747	374
geneID15748	0
geneID15749	169
geneID15750	111
geneID15751	99
geneID15752	14
geneID15753	5
geneID15754	84
geneID15755	0
geneID15756	37
geneID15757	28
geneID15758	155
geneID15759	54
geneID15760	27
geneID15761	1
geneID15762	871
geneID15763	17
geneID15764	0
geneID15765	244
geneID15766	40
geneID15767	824
geneID15768	46
geneID15769	324
geneID15770	3
geneID15771	56
geneID15772	80
geneID15773	0
geneID15774	8
geneID15775	159
geneID15776	194
geneID15777	460
geneID15778	45
geneID15779	2069
geneID15780	256
geneID15781	337
geneID15782	0
geneID15783	102
geneID15784	12
geneID15785	15
geneID15786	427
geneID15787	101
geneID15788	92
geneID15789	0
geneID15790	99
geneID15791	0
geneID15792	381
geneID15793	248
geneID15794	0
geneID15795	90
geneID15796	37
geneID15797	741
geneID15798	0
geneID15799	2
geneID15800	70
geneID15801	278
geneID15802	0
geneID15803	174
geneID15804	737
geneID15805	294
geneID15806	9
geneID15807	2187
geneID15808	3
geneID15809	0
geneID15810	0
geneID15811	411
geneID15812	0
geneID15813	1224
geneID15814	0
geneID15815	0
geneID15816	0
geneID15817	46
geneID15818	88
geneID15819	203
geneID15820	118
geneID15821	373
geneID15822	409
geneID15823	971
geneID15824	487
geneID15825	107
geneID15826	120
geneID15827	0
geneID15828	167
geneID15829	222
geneID15830	0
geneID15831	115
geneID15832	579
geneID15833	750
geneID15834	0
geneID15835	13
geneID15836	210
geneID15837	0
geneID15838	0
geneID15839	0
geneID15840	325
geneID15841	330
geneID15842	171
geneID15843	37
geneID15844	143
geneID15845	84
geneID15846	136
geneID15847	26
geneID15848	229
geneID15849	10165
geneID15850	493
geneID15851	58
geneID15852	404
geneID15853	0
geneID15854	57
geneID15855	0
geneID15856	48
geneID15857	114
geneID15858	87
geneID15859	97
geneID15860	23
geneID15861	243
geneID15862	121
geneID15863	405
geneID15864	312
geneID15865	101
geneID15866	161
geneID15867	124
geneID15868	110
geneID15869	82
geneID15870	134
geneID15871	27
geneID15872	1
geneID15873	307
geneID15874	258
geneID15875	311
geneID15876	159
geneID15877	0
geneID15878	292
geneID15879	237
geneID15880	0
geneID15881	0
geneID15882	12
geneID15883	0
geneID15884	3
geneID15885	1
geneID15886	37
geneID15887	409
geneID15888	0
geneID15889	0
geneID15890	151
geneID15891	228
geneID15892	1561
geneID15893	8
geneID15894	0
geneID15895	156
geneID15896	631
geneID15897	312
geneID15898	97
geneID15899	871
geneID15900	46
geneID15901	238
geneID15902	22
geneID15903	470
geneID15904	775
geneID15905	66
geneID15906	238
geneID15907	1427
geneID15908	94
geneID15909	572
geneID15910	32
geneID15911	237
geneID15912	24
geneID15913	7
geneID15914	621
geneID15915	0
geneID15916	353
geneID15917	90
geneID15918	0
geneID15919	0
geneID15920	138
geneID15921	0
geneID15922	0
geneID15923	0
geneID15924	5
geneID15925	0
geneID15926	42
geneID15927	105
geneID15928	339
geneID15929	579
geneID15930	202
geneID15931	40
geneID15932	0
geneID15933	0
geneID15934	515
geneID15935	0
geneID15936	0
geneID15937	0
geneID15938	0
geneID15939	0
geneID15940	63
geneID15941	5
geneID15942	22
geneID15943	0
geneID15944	20
geneID15945	97
geneID15946	1266
geneID15947	97
geneID15948	322
geneID15949	2
geneID15950	0
geneID15951	1588
geneID15952	0
geneID15953	7
geneID15954	82
geneID15955	7
geneID15956	148
geneID15957	0
geneID15958	0
geneID15959	3
geneID15960	0
geneID15961	1
geneID15962	0
geneID15963	85
geneID15964	0
geneID15965	3
geneID15966	9
geneID15967	97
geneID15968	0
geneID15969	101
geneID15970	1
geneID15971	6
geneID15972	356
geneID15973	1412
geneID15974	20
geneID15975	336
geneID15976	236
geneID15977	7
geneID15978	1021
geneID15979	32
geneID15980	432
geneID15981	183
geneID15982	200
geneID15983	283
geneID15984	583
geneID15985	192
geneID15986	1942
geneID15987	249
geneID15988	7
geneID15989	0
geneID15990	351
geneID15991	11
geneID15992	137
geneID15993	24
geneID15994	2
geneID15995	58
geneID15996	7
geneID15997	23
geneID15998	70
geneID15999	67
geneID16000	43
geneID16001	205
geneID16002	144
geneID16003	166
geneID16004	1684
geneID16005	0
geneID16006	63
geneID16007	1383
geneID16008	0
geneID16009	0
geneID16010	30
geneID16011	77
geneID16012	0
geneID16013	149
geneID16014	16
geneID16015	14
geneID16016	327
geneID16017	19
geneID16018	178
geneID16019	382
geneID16020	0
geneID16021	140
geneID16022	0
geneID16023	0
geneID16024	1
geneID16025	10
geneID16026	0
geneID16027	52
geneID16028	172
geneID16029	166
geneID16030	0
geneID16031	0
geneID16032	9
geneID16033	54
geneID16034	80
geneID16035	301
geneID16036	1
geneID16037	0
geneID16038	724
geneID16039	140
geneID16040	0
geneID16041	18
geneID16042	245
geneID16043	6
geneID16044	85
geneID16045	180
geneID16046	71
geneID16047	1
geneID16048	0
geneID16049	1
geneID16050	692
geneID16051	87
geneID16052	49
geneID16053	76
geneID16054	75
geneID16055	159
geneID16056	590
geneID16057	156
geneID16058	286
geneID16059	3
geneID16060	0
geneID16061	100
geneID16062	2754
geneID16063	0
geneID16064	23
geneID16065	4710
geneID16066	46
geneID16067	56
geneID16068	0
geneID16069	0
geneID16070	340
geneID16071	332
geneID16072	11
geneID16073	16
geneID16074	150
geneID16075	138
geneID16076	344
geneID16077	364
geneID16078	56
geneID16079	89
geneID16080	0
geneID16081	148
geneID16082	125
geneID16083	1
geneID16084	4
geneID16085	51
geneID16086	0
geneID16087	100
geneID16088	2340
geneID16089	9
geneID16090	257
geneID16091	207
geneID16092	97
geneID16093	68
geneID16094	0
geneID16095	114
geneID16096	111
geneID16097	0
geneID16098	0
geneID16099	0
geneID16100	0
geneID16101	106
geneID16102	1212
geneID16103	346
geneID16104	0
geneID16105	75
geneID16106	172
geneID16107	185
geneID16108	223
geneID16109	24
geneID16110	0
geneID16111	6
geneID16112	56
geneID16113	42
geneID16114	220
geneID16115	149
geneID16116	77
geneID16117	5
geneID16118	171
geneID16119	1
geneID16120	242
geneID16121	22
geneID16122	302
geneID16123	60
geneID16124	0
geneID16125	656
geneID16126	74
geneID16127	3
geneID16128	399
geneID16129	422
geneID16130	159
geneID16131	40
geneID16132	55
geneID16133	50
geneID16134	805
geneID16135	0
geneID16136	187
geneID16137	0
geneID16138	304
geneID16139	487
geneID16140	9
geneID16141	0
geneID16142	0
geneID16143	0
geneID16144	35
geneID16145	50
geneID16146	66
geneID16147	0
geneID16148	59
geneID16149	28
geneID16150	6
geneID16151	133
geneID16152	241
geneID16153	71
geneID16154	255
geneID16155	112
geneID16156	160
geneID16157	0
geneID16158	0
geneID16159	188
geneID16160	546
geneID16161	336
geneID16162	344
geneID16163	0
geneID16164	40
geneID16165	86
geneID16166	341
geneID16167	244
geneID16168	1
geneID16169	0
geneID16170	0
geneID16171	4
geneID16172	36
geneID16173	226
geneID16174	12
geneID16175	82
geneID16176	59
geneID16177	306
geneID16178	154
geneID16179	170
geneID16180	0
geneID16181	24
geneID16182	0
geneID16183	25
geneID16184	61
geneID16185	449
geneID16186	42
geneID16187	50
geneID16188	597
geneID16189	1
geneID16190	100
geneID16191	141
geneID16192	118
geneID16193	0
geneID16194	11
geneID16195	0
geneID16196	136
geneID16197	0
geneID16198	0
geneID16199	0
geneID16200	0
geneID16201	4
geneID16202	0
geneID16203	0
geneID16204	0
geneID16205	0
geneID16206	0
geneID16207	0
geneID16208	0
geneID16209	5
geneID16210	0
geneID16211	0
geneID16212	2
geneID16213	0
geneID16214	0
geneID16215	0
geneID16216	9
geneID16217	9
geneID16218	0
geneID16219	0
geneID16220	108
geneID16221	234
geneID16222	0
geneID16223	111
geneID16224	925
geneID16225	498
geneID16226	59
geneID16227	88
geneID16228	1
geneID16229	0
geneID16230	516
geneID16231	131
geneID16232	201
geneID16233	36
geneID16234	87
geneID16235	3356
geneID16236	52
geneID16237	44
geneID16238	241
geneID16239	340
geneID16240	737
geneID16241	114
geneID16242	0
geneID16243	598
geneID16244	64
geneID16245	704
geneID16246	27
geneID16247	2
geneID16248	300
geneID16249	0
geneID16250	122
geneID16251	107
geneID16252	38
geneID16253	0
geneID16254	37
geneID16255	64
geneID16256	32
geneID16257	50
geneID16258	166
geneID16259	197
geneID16260	14
geneID16261	2
geneID16262	0
geneID16263	0
geneID16264	0
geneID16265	111
geneID16266	0
geneID16267	0
geneID16268	105
geneID16269	96
geneID16270	1
geneID16271	0
geneID16272	126
geneID16273	15
geneID16274	51
geneID16275	32
geneID16276	20
geneID16277	664
geneID16278	1
geneID16279	834
geneID16280	0
geneID16281	0
geneID16282	235
geneID16283	5
geneID16284	28
geneID16285	97
geneID16286	135
geneID16287	260
geneID16288	0
geneID16289	0
geneID16290	84
geneID16291	35
geneID16292	0
geneID16293	0
geneID16294	0
geneID16295	36
geneID16296	62
geneID16297	83
geneID16298	2
geneID16299	0
geneID16300	0
geneID16301	0
geneID16302	0
geneID16303	4
geneID16304	195
geneID16305	156
geneID16306	56
geneID16307	25
geneID16308	79
geneID16309	25
geneID16310	6
geneID16311	33
geneID16312	136
geneID16313	2
geneID16314	203
geneID16315	21
geneID16316	695
geneID16317	176
geneID16318	213
geneID16319	90
geneID16320	1
geneID16321	2
geneID16322	0
geneID16323	0
geneID16324	93
geneID16325	1
geneID16326	94
geneID16327	111
geneID16328	0
geneID16329	68
geneID16330	29
geneID16331	2160
geneID16332	105
geneID16333	80
geneID16334	1
geneID16335	0
geneID16336	275
geneID16337	0
geneID16338	0
geneID16339	131
geneID16340	32
geneID16341	335
geneID16342	80
geneID16343	201
geneID16344	16
geneID16345	11
geneID16346	5
geneID16347	0
geneID16348	0
geneID16349	0
geneID16350	32
geneID16351	258
geneID16352	355
geneID16353	867
geneID16354	0
geneID16355	129
geneID16356	176
geneID16357	193
geneID16358	4
geneID16359	227
geneID16360	0
geneID16361	0
geneID16362	149
geneID16363	4
geneID16364	190
geneID16365	1
geneID16366	214
geneID16367	533
geneID16368	0
geneID16369	164
geneID16370	88
geneID16371	0
geneID16372	1221
geneID16373	318
geneID16374	442
geneID16375	1
geneID16376	0
geneID16377	0
geneID16378	323
geneID16379	12
geneID16380	82
geneID16381	0
geneID16382	35
geneID16383	56
geneID16384	0
geneID16385	0
geneID16386	45
geneID16387	0
geneID16388	148
geneID16389	0
geneID16390	13
geneID16391	5
geneID16392	10
geneID16393	554
geneID16394	67
geneID16395	397
geneID16396	53
geneID16397	896
geneID16398	3887
geneID16399	427
geneID16400	127
geneID16401	0
geneID16402	0
geneID16403	9
geneID16404	25
geneID16405	172
geneID16406	72
geneID16407	0
geneID16408	369
geneID16409	0
geneID16410	34
geneID16411	192
geneID16412	173
geneID16413	252
geneID16414	369
geneID16415	240
geneID16416	230
geneID16417	60
geneID16418	124
geneID16419	2
geneID16420	92
geneID16421	33
geneID16422	0
geneID16423	0
geneID16424	29
geneID16425	0
geneID16426	207
geneID16427	44
geneID16428	15
geneID16429	148
geneID16430	5
geneID16431	3
geneID16432	0
geneID16433	0
geneID16434	4
geneID16435	41
geneID16436	496
geneID16437	190
geneID16438	337
geneID16439	21
geneID16440	0
geneID16441	0
geneID16442	69
geneID16443	41
geneID16444	44
geneID16445	21
geneID16446	2
geneID16447	0
geneID16448	7
geneID16449	2
geneID16450	173
geneID16451	5621
geneID16452	0
geneID16453	2504
geneID16454	0
geneID16455	0
geneID16456	152
geneID16457	59
geneID16458	728
geneID16459	204
geneID16460	114
geneID16461	96
geneID16462	354
geneID16463	0
geneID16464	143
geneID16465	12
geneID16466	0
geneID16467	219
geneID16468	168
geneID16469	9
geneID16470	0
geneID16471	0
geneID16472	0
geneID16473	0
geneID16474	0
geneID16475	0
geneID16476	0
geneID16477	0
geneID16478	0
geneID16479	0
geneID16480	0
geneID16481	0
geneID16482	0
geneID16483	379
geneID16484	28
geneID16485	165
geneID16486	122
geneID16487	3
geneID16488	235
geneID16489	1953
geneID16490	0
geneID16491	1
geneID16492	0
geneID16493	0
geneID16494	440
geneID16495	305
geneID16496	240
geneID16497	6
geneID16498	16
geneID16499	0
geneID16500	0
geneID16501	0
geneID16502	151
geneID16503	0
geneID16504	7
geneID16505	99
geneID16506	0
geneID16507	44
geneID16508	0
geneID16509	548
geneID16510	129
geneID16511	243
geneID16512	0
geneID16513	0
geneID16514	0
geneID16515	2
geneID16516	905
geneID16517	35
geneID16518	0
geneID16519	38
geneID16520	52
geneID16521	78
geneID16522	38
geneID16523	0
geneID16524	0
geneID16525	0
geneID16526	1
geneID16527	98
geneID16528	135
geneID16529	218
geneID16530	846
geneID16531	0
geneID16532	172
geneID16533	3213
geneID16534	10
geneID16535	43
geneID16536	0
geneID16537	0
geneID16538	0
geneID16539	72
geneID16540	84
geneID16541	95
geneID16542	16
geneID16543	63
geneID16544	0
geneID16545	1004
geneID16546	68
geneID16547	358
geneID16548	209
geneID16549	175
geneID16550	5
geneID16551	121
geneID16552	89
geneID16553	1
geneID16554	215
geneID16555	0
geneID16556	4
geneID16557	431
geneID16558	534
geneID16559	139
geneID16560	0
geneID16561	0
geneID16562	0
geneID16563	134
geneID16564	67
geneID16565	18
geneID16566	0
geneID16567	339
geneID16568	223
geneID16569	69
geneID16570	73
geneID16571	6
geneID16572	269
geneID16573	0
geneID16574	0
geneID16575	0
geneID16576	328
geneID16577	45
geneID16578	31
geneID16579	330
geneID16580	710
geneID16581	5
geneID16582	39
geneID16583	9
geneID16584	0
geneID16585	0
geneID16586	10
geneID16587	0
geneID16588	0
geneID16589	0
geneID16590	657
geneID16591	133
geneID16592	0
geneID16593	80
geneID16594	49
geneID16595	31
geneID16596	145
geneID16597	374
geneID16598	5
geneID16599	3669
geneID16600	0
geneID16601	28
geneID16602	166
geneID16603	22
geneID16604	77
geneID16605	30
geneID16606	0
geneID16607	35
geneID16608	184
geneID16609	1052
geneID16610	234
geneID16611	48
geneID16612	17
geneID16613	3
geneID16614	0
geneID16615	0
geneID16616	85
geneID16617	47
geneID16618	0
geneID16619	70
geneID16620	0
geneID16621	206
geneID16622	5177
geneID16623	20
geneID16624	15
geneID16625	1
geneID16626	1182
geneID16627	257
geneID16628	638
geneID16629	1
geneID16630	147
geneID16631	0
geneID16632	0
geneID16633	0
geneID16634	569
geneID16635	74
geneID16636	0
geneID16637	87
geneID16638	463
geneID16639	119
geneID16640	0
geneID16641	0
geneID16642	6
geneID16643	0
geneID16644	19
geneID16645	3
geneID16646	8
geneID16647	2
geneID16648	22
geneID16649	6
geneID16650	0
geneID16651	25
geneID16652	0
geneID16653	1
geneID16654	125
geneID16655	8
geneID16656	171
geneID16657	17
geneID16658	416
geneID16659	9
geneID16660	115
geneID16661	123
geneID16662	0
geneID16663	141
geneID16664	90
geneID16665	0
geneID16666	0
geneID16667	53
geneID16668	358
geneID16669	0
geneID16670	94
geneID16671	0
geneID16672	1
geneID16673	147
geneID16674	0
geneID16675	72
geneID16676	3
geneID16677	326
geneID16678	77
geneID16679	136
geneID16680	42
geneID16681	173
geneID16682	796
geneID16683	0
geneID16684	23
geneID16685	3700
geneID16686	21
geneID16687	24
geneID16688	220
geneID16689	0
geneID16690	314
geneID16691	43
geneID16692	0
geneID16693	307
geneID16694	0
geneID16695	0
geneID16696	108
geneID16697	893
geneID16698	0
geneID16699	0
geneID16700	197
geneID16701	76
geneID16702	0
geneID16703	136
geneID16704	0
geneID16705	0
geneID16706	2
geneID16707	2
geneID16708	274
geneID16709	66
geneID16710	1
geneID16711	101
geneID16712	1
geneID16713	0
geneID16714	203
geneID16715	659
geneID16716	1101
geneID16717	146
geneID16718	907
geneID16719	242
geneID16720	167
geneID16721	1316
geneID16722	193
geneID16723	75
geneID16724	56
geneID16725	0
geneID16726	0
geneID16727	129
geneID16728	288
geneID16729	128
geneID16730	98
geneID16731	13
geneID16732	91
geneID16733	215
geneID16734	127
geneID16735	1
geneID16736	226
geneID16737	0
geneID16738	0
geneID16739	43
geneID16740	14
geneID16741	153
geneID16742	356
geneID16743	2319
geneID16744	63
geneID16745	66
geneID16746	86
geneID16747	137
geneID16748	771
geneID16749	59
geneID16750	99
geneID16751	2883
geneID16752	356
geneID16753	270
geneID16754	590
geneID16755	144
geneID16756	583
geneID16757	85
geneID16758	125
geneID16759	0
geneID16760	142
geneID16761	0
geneID16762	108
geneID16763	252
geneID16764	25
geneID16765	103
geneID16766	27
geneID16767	267
geneID16768	0
geneID16769	0
geneID16770	116
geneID16771	3470
geneID16772	33
geneID16773	0
geneID16774	0
geneID16775	2
geneID16776	0
geneID16777	19
geneID16778	0
geneID16779	121
geneID16780	160
geneID16781	467
geneID16782	0
geneID16783	54
geneID16784	0
geneID16785	0
geneID16786	37
geneID16787	110
geneID16788	0
geneID16789	1
geneID16790	361
geneID16791	6
geneID16792	0
geneID16793	0
geneID16794	102
geneID16795	0
geneID16796	48
geneID16797	94
geneID16798	0
geneID16799	91
geneID16800	0
geneID16801	0
geneID16802	47
geneID16803	69
geneID16804	122
geneID16805	0
geneID16806	1
geneID16807	159
geneID16808	72
geneID16809	954
geneID16810	33
geneID16811	4
geneID16812	325
geneID16813	0
geneID16814	131
geneID16815	2266
geneID16816	74
geneID16817	462
geneID16818	31
geneID16819	0
geneID16820	310
geneID16821	169
geneID16822	77
geneID16823	74
geneID16824	54
geneID16825	44
geneID16826	0
geneID16827	81
geneID16828	167
geneID16829	424
geneID16830	0
geneID16831	399
geneID16832	56
geneID16833	0
geneID16834	0
geneID16835	351
geneID16836	378
geneID16837	32
geneID16838	4
geneID16839	359
geneID16840	0
geneID16841	0
geneID16842	19
geneID16843	2
geneID16844	1
geneID16845	411
geneID16846	330
geneID16847	582
geneID16848	237
geneID16849	13
geneID16850	110
geneID16851	193
geneID16852	76
geneID16853	0
geneID16854	3
geneID16855	373
geneID16856	1349
geneID16857	167
geneID16858	506
geneID16859	87
geneID16860	33
geneID16861	495
geneID16862	2
geneID16863	0
geneID16864	7
geneID16865	4
geneID16866	3
geneID16867	331
geneID16868	160
geneID16869	9
geneID16870	0
geneID16871	0
geneID16872	112
geneID16873	4
geneID16874	79
geneID16875	0
geneID16876	0
geneID16877	28
geneID16878	67
geneID16879	169
geneID16880	410
geneID16881	0
geneID16882	0
geneID16883	0
geneID16884	12
geneID16885	72
geneID16886	675
geneID16887	72
geneID16888	2028
geneID16889	4
geneID16890	33
geneID16891	7
geneID16892	151
geneID16893	419
geneID16894	1
geneID16895	94
geneID16896	41
geneID16897	0
geneID16898	2409
geneID16899	0
geneID16900	0
geneID16901	1
geneID16902	1
geneID16903	17
geneID16904	285
geneID16905	88
geneID16906	0
geneID16907	3
geneID16908	0
geneID16909	17
geneID16910	0
geneID16911	96
geneID16912	117
geneID16913	539
geneID16914	2179
geneID16915	336
geneID16916	0
geneID16917	98
geneID16918	0
geneID16919	0
geneID16920	0
geneID16921	2
geneID16922	324
geneID16923	1
geneID16924	0
geneID16925	271
geneID16926	62
geneID16927	0
geneID16928	0
geneID16929	26
geneID16930	2
geneID16931	111
geneID16932	0
geneID16933	14
geneID16934	5
geneID16935	29
geneID16936	0
geneID16937	0
geneID16938	0
geneID16939	0
geneID16940	15
geneID16941	391
geneID16942	89
geneID16943	20
geneID16944	173
geneID16945	147
geneID16946	0
geneID16947	2
geneID16948	265
geneID16949	0
geneID16950	0
geneID16951	40
geneID16952	138
geneID16953	4
geneID16954	0
geneID16955	24
geneID16956	696
geneID16957	22
geneID16958	0
geneID16959	48
geneID16960	16
geneID16961	289
geneID16962	0
geneID16963	0
geneID16964	3
geneID16965	0
geneID16966	0
geneID16967	0
geneID16968	21
geneID16969	584
geneID16970	279
geneID16971	0
geneID16972	0
geneID16973	31
geneID16974	1938
geneID16975	296
geneID16976	14
geneID16977	85
geneID16978	42
geneID16979	0
geneID16980	3
geneID16981	65
geneID16982	305
geneID16983	0
geneID16984	0
geneID16985	1
geneID16986	0
geneID16987	0
geneID16988	73
geneID16989	246
geneID16990	168
geneID16991	178
geneID16992	0
geneID16993	0
geneID16994	97
geneID16995	167
geneID16996	0
geneID16997	234
geneID16998	195
geneID16999	188
geneID17000	44
geneID17001	36
geneID17002	568
geneID17003	219
geneID17004	27
geneID17005	341
geneID17006	1
geneID17007	128
geneID17008	275
geneID17009	152
geneID17010	264
geneID17011	1
geneID17012	587
geneID17013	0
geneID17014	0
geneID17015	0
geneID17016	0
geneID17017	37
geneID17018	70
geneID17019	58
geneID17020	174
geneID17021	1004
geneID17022	0
geneID17023	0
geneID17024	419
geneID17025	0
geneID17026	1
geneID17027	186
geneID17028	0
geneID17029	0
geneID17030	0
geneID17031	0
geneID17032	97
geneID17033	244
geneID17034	232
geneID17035	10
geneID17036	89
geneID17037	8
geneID17038	114
geneID17039	423
geneID17040	68
geneID17041	6
geneID17042	18
geneID17043	39
geneID17044	66
geneID17045	182
geneID17046	1623
geneID17047	187
geneID17048	0
geneID17049	806
geneID17050	6
geneID17051	52
geneID17052	0
geneID17053	425
geneID17054	1839
geneID17055	19
geneID17056	556
geneID17057	27
geneID17058	0
geneID17059	58
geneID17060	293
geneID17061	876
geneID17062	667
geneID17063	211
geneID17064	146
geneID17065	101
geneID17066	207
geneID17067	20
geneID17068	116
geneID17069	0
geneID17070	0
geneID17071	31
geneID17072	5
geneID17073	536
geneID17074	1
geneID17075	16
geneID17076	98
geneID17077	102
geneID17078	232
geneID17079	216
geneID17080	32
geneID17081	0
geneID17082	89
geneID17083	33
geneID17084	19
geneID17085	2987
geneID17086	7
geneID17087	605
geneID17088	720
geneID17089	0
geneID17090	210
geneID17091	0
geneID17092	353
geneID17093	129
geneID17094	74
geneID17095	0
geneID17096	0
geneID17097	96
geneID17098	1095
geneID17099	133
geneID17100	0
geneID17101	496
geneID17102	1157
geneID17103	58
geneID17104	0
geneID17105	1
geneID17106	83
geneID17107	736
geneID17108	106
geneID17109	51
geneID17110	203
geneID17111	97
geneID17112	0
geneID17113	0
geneID17114	68
geneID17115	231
geneID17116	286
geneID17117	601
geneID17118	286
geneID17119	0
geneID17120	57
geneID17121	239
geneID17122	16
geneID17123	96
geneID17124	130
geneID17125	0
geneID17126	0
geneID17127	0
geneID17128	0
geneID17129	0
geneID17130	0
geneID17131	185
geneID17132	127
geneID17133	316
geneID17134	401
geneID17135	3223
geneID17136	1
geneID17137	42
geneID17138	189
geneID17139	39
geneID17140	903
geneID17141	142
geneID17142	2119
geneID17143	0
geneID17144	0
geneID17145	0
geneID17146	31
geneID17147	14
geneID17148	27
geneID17149	0
geneID17150	0
geneID17151	0
geneID17152	0
geneID17153	354
geneID17154	636
geneID17155	37
geneID17156	194
geneID17157	35
geneID17158	343
geneID17159	25
geneID17160	3
geneID17161	0
geneID17162	2
geneID17163	0
geneID17164	1
geneID17165	6
geneID17166	26
geneID17167	0
geneID17168	107
geneID17169	1165
geneID17170	0
geneID17171	502
geneID17172	295
geneID17173	0
geneID17174	0
geneID17175	0
geneID17176	0
geneID17177	0
geneID17178	3
geneID17179	5
geneID17180	0
geneID17181	0
geneID17182	58
geneID17183	0
geneID17184	0
geneID17185	0
geneID17186	4
geneID17187	0
geneID17188	0
geneID17189	2
geneID17190	1
geneID17191	0
geneID17192	0
geneID17193	32
geneID17194	2
geneID17195	86
geneID17196	0
geneID17197	141
geneID17198	0
geneID17199	0
geneID17200	0
geneID17201	74
geneID17202	51
geneID17203	19
geneID17204	44
geneID17205	241
geneID17206	58
geneID17207	0
geneID17208	101
geneID17209	13
geneID17210	510
geneID17211	616
geneID17212	21
geneID17213	50
geneID17214	28
geneID17215	0
geneID17216	0
geneID17217	2
geneID17218	0
geneID17219	76
geneID17220	0
geneID17221	0
geneID17222	0
geneID17223	0
geneID17224	0
geneID17225	13
geneID17226	0
geneID17227	1
geneID17228	153
geneID17229	150
geneID17230	17
geneID17231	96
geneID17232	0
geneID17233	2142
geneID17234	0
geneID17235	204
geneID17236	0
geneID17237	0
geneID17238	17
geneID17239	31
geneID17240	2
geneID17241	270
geneID17242	0
geneID17243	34
geneID17244	0
geneID17245	96
geneID17246	3
geneID17247	491
geneID17248	0
geneID17249	110
geneID17250	73
geneID17251	108
geneID17252	0
geneID17253	25
geneID17254	17
geneID17255	499
geneID17256	91
geneID17257	91
geneID17258	54
geneID17259	300
geneID17260	1303
geneID17261	2
geneID17262	293
geneID17263	235
geneID17264	19
geneID17265	0
geneID17266	259
geneID17267	310
geneID17268	0
geneID17269	39
geneID17270	0
geneID17271	78
geneID17272	427
geneID17273	0
geneID17274	0
geneID17275	0
geneID17276	0
geneID17277	85
geneID17278	11
geneID17279	0
geneID17280	13
geneID17281	0
geneID17282	65
geneID17283	355
geneID17284	81
geneID17285	92
geneID17286	0
geneID17287	0
geneID17288	101
geneID17289	0
geneID17290	0
geneID17291	1
geneID17292	4
geneID17293	158
geneID17294	0
geneID17295	0
geneID17296	0
geneID17297	188
geneID17298	134
geneID17299	0
geneID17300	2939
geneID17301	399
geneID17302	2
geneID17303	3
geneID17304	0
geneID17305	0
geneID17306	0
geneID17307	0
geneID17308	0
geneID17309	0
geneID17310	0
geneID17311	0
geneID17312	2372
geneID17313	75
geneID17314	0
geneID17315	0
geneID17316	0
geneID17317	1
geneID17318	0
geneID17319	108
geneID17320	242
geneID17321	258
geneID17322	457
geneID17323	1
geneID17324	109
geneID17325	109
geneID17326	129
geneID17327	1
geneID17328	0
geneID17329	0
geneID17330	0
geneID17331	0
geneID17332	307
geneID17333	0
geneID17334	144
geneID17335	0
geneID17336	0
geneID17337	15
geneID17338	0
geneID17339	0
geneID17340	0
geneID17341	0
geneID17342	0
geneID17343	0
geneID17344	0
geneID17345	0
geneID17346	0
geneID17347	0
geneID17348	0
geneID17349	121
geneID17350	131
geneID17351	132
geneID17352	0
geneID17353	49
geneID17354	0
geneID17355	0
geneID17356	11
geneID17357	0
geneID17358	0
geneID17359	0
geneID17360	181
geneID17361	67
geneID17362	0
geneID17363	635
geneID17364	0
geneID17365	0
geneID17366	0
geneID17367	0
geneID17368	0
geneID17369	0
geneID17370	0
geneID17371	0
geneID17372	0
geneID17373	1
geneID17374	79
geneID17375	0
geneID17376	0
geneID17377	85
geneID17378	82
geneID17379	0
geneID17380	80
geneID17381	0
geneID17382	0
geneID17383	0
geneID17384	1
geneID17385	0
geneID17386	0
geneID17387	0
geneID17388	4
geneID17389	0
geneID17390	3
geneID17391	119
geneID17392	0
geneID17393	101
geneID17394	0
geneID17395	17
geneID17396	46
geneID17397	31
geneID17398	6
geneID17399	0
geneID17400	0
geneID17401	0
geneID17402	0
geneID17403	196
geneID17404	0
geneID17405	0
geneID17406	380
geneID17407	98
geneID17408	31
geneID17409	420
geneID17410	0
geneID17411	0
geneID17412	0
geneID17413	0
geneID17414	876
geneID17415	0
geneID17416	0
geneID17417	0
geneID17418	0
geneID17419	0
geneID17420	0
geneID17421	55
geneID17422	369
geneID17423	83
geneID17424	70
geneID17425	0
geneID17426	107
geneID17427	101
geneID17428	557
geneID17429	0
geneID17430	163
geneID17431	0
geneID17432	0
geneID17433	0
geneID17434	0
geneID17435	112
geneID17436	50
geneID17437	0
geneID17438	0
geneID17439	0
geneID17440	0
geneID17441	0
geneID17442	189
geneID17443	153
geneID17444	0
geneID17445	111
geneID17446	0
geneID17447	0
geneID17448	0
geneID17449	1
geneID17450	0
geneID17451	98
geneID17452	1
geneID17453	229
geneID17454	0
geneID17455	205
geneID17456	0
geneID17457	0
geneID17458	0
geneID17459	91
geneID17460	0
geneID17461	0
geneID17462	0
geneID17463	0
geneID17464	0
geneID17465	59
geneID17466	19
geneID17467	521
geneID17468	45
geneID17469	67
geneID17470	0
geneID17471	489
geneID17472	157
geneID17473	0
geneID17474	544
geneID17475	0
geneID17476	1630
geneID17477	1293
geneID17478	7
