genes	counts
geneID12332	86
geneID12333	0
geneID12334	900
geneID12335	257
geneID12336	161
geneID12337	0
geneID12338	208
geneID12339	347
geneID12340	0
geneID12341	0
geneID12342	0
geneID12343	0
geneID12344	0
geneID12345	2089
geneID12346	321
geneID12347	156
geneID12348	329
geneID12349	669
geneID12350	68
geneID12351	934
geneID12352	3
geneID12353	1472
geneID12354	258
geneID12355	0
geneID12356	331
geneID12357	222
geneID12358	279
geneID12359	0
geneID12360	283
geneID12361	800
geneID12362	1
geneID12363	0
geneID12364	182
geneID12365	172
geneID12366	0
geneID12367	49
geneID12368	386
geneID12369	0
geneID12370	1317
geneID12371	1931
geneID12372	103
geneID12373	161
geneID12374	2
geneID12375	0
geneID12376	0
geneID12377	0
geneID12378	281
geneID12379	2155
geneID12380	34
geneID12381	402
geneID12382	2
geneID12383	103
geneID12384	1366
geneID12385	0
geneID12386	292
geneID12387	383
geneID12388	0
geneID12389	0
geneID12390	37
geneID12391	0
geneID12392	8
geneID12393	64
geneID12394	86
geneID12395	51
geneID12396	0
geneID12397	475
geneID12398	22
geneID12399	93
geneID12400	418
geneID12401	2
geneID12402	2408
geneID12403	1723
geneID12404	0
geneID12405	0
geneID12406	0
geneID12407	3209
geneID12408	0
geneID12409	998
geneID12410	381
geneID12411	116
geneID12412	113
geneID12413	60
geneID12414	2031
geneID12415	81
geneID12416	349
geneID12417	14
geneID12418	363
geneID12419	0
geneID12420	0
geneID12421	222
geneID12422	0
geneID12423	222
geneID12424	0
geneID12425	0
geneID12426	0
geneID12427	0
geneID12428	0
geneID12429	1
geneID12430	350
geneID12431	3963
geneID12432	48
geneID12433	0
geneID12434	206
geneID12435	80
geneID12436	0
geneID12437	56
geneID12438	1349
geneID12439	31
geneID12440	101
geneID12441	0
geneID12442	200
geneID12443	917
geneID12444	10215
geneID12445	576
geneID12446	236
geneID12447	454
geneID12448	0
geneID12449	1161
geneID12450	20
geneID12451	23
geneID12452	365
geneID12453	29
geneID12454	360
geneID12455	212
geneID12456	8017
geneID12457	13
geneID12458	150
geneID12459	14
geneID12460	594
geneID12461	0
geneID12462	51
geneID12463	479
geneID12464	2814
geneID12465	131
geneID12466	590
geneID12467	0
geneID12468	43
geneID12469	17
geneID12470	293
geneID12471	230
geneID12472	0
geneID12473	221
geneID12474	347
geneID12475	191
geneID12476	239
geneID12477	0
geneID12478	2632
geneID12479	1
geneID12480	88
geneID12481	1
geneID12482	0
geneID12483	265
geneID12484	317
geneID12485	176
geneID12486	849
geneID12487	0
geneID12488	33
geneID12489	10985
geneID12490	464
geneID12491	46
geneID12492	302
geneID12493	976
geneID12494	0
geneID12495	0
geneID12496	0
geneID12497	0
geneID12498	0
geneID12499	462
geneID12500	83
geneID12501	16
geneID12502	938
geneID12503	61
geneID12504	128
geneID12505	1048
geneID12506	0
geneID12507	184
geneID12508	772
geneID12509	5997
geneID12510	627
geneID12511	385
geneID12512	495
geneID12513	234
geneID12514	3
geneID12515	318
geneID12516	184
geneID12517	0
geneID12518	396
geneID12519	4
geneID12520	394
geneID12521	0
geneID12522	0
geneID12523	1
geneID12524	50
geneID12525	1615
geneID12526	713
geneID12527	995
geneID12528	1164
geneID12529	298
geneID12530	564
geneID12531	262
geneID12532	1035
geneID12533	179
geneID12534	291
geneID12535	818
geneID12536	264
geneID12537	2749
geneID12538	213
geneID12539	14
geneID12540	0
geneID12541	0
geneID12542	3
geneID12543	7
geneID12544	2
geneID12545	471
geneID12546	651
geneID12547	1
geneID12548	3
geneID12549	182
geneID12550	191
geneID12551	0
geneID12552	0
geneID12553	307
geneID12554	313
geneID12555	308
geneID12556	596
geneID12557	359
geneID12558	469
geneID12559	767
geneID12560	320
geneID12561	166
geneID12562	732
geneID12563	359
geneID12564	378
geneID12565	1
geneID12566	1304
geneID12567	301
geneID12568	169
geneID12569	97
geneID12570	160
geneID12571	39
geneID12572	0
geneID12573	5
geneID12574	203
geneID12575	4
geneID12576	880
geneID12577	85
geneID12578	0
geneID12579	5932
geneID12580	967
geneID12581	668
geneID12582	2
geneID12583	78
geneID12584	0
geneID12585	0
geneID12586	0
geneID12587	351
geneID12588	824
geneID12589	0
geneID12590	2
geneID12591	3
geneID12592	0
geneID12593	194
geneID12594	271
geneID12595	2199
geneID12596	139
geneID12597	520
geneID12598	0
geneID12599	0
geneID12600	113
geneID12601	0
geneID12602	290
geneID12603	424
geneID12604	750
geneID12605	0
geneID12606	37
geneID12607	273
geneID12608	554
geneID12609	114
geneID12610	408
geneID12611	126
geneID12612	0
geneID12613	1148
geneID12614	216
geneID12615	3
geneID12616	14
geneID12617	412
geneID12618	7138
geneID12619	0
geneID12620	0
geneID12621	249
geneID12622	438
geneID12623	16
geneID12624	297
geneID12625	1023
geneID12626	657
geneID12627	1320
geneID12628	15
geneID12629	0
geneID12630	420
geneID12631	243
geneID12632	327
geneID12633	421
geneID12634	0
geneID12635	0
geneID12636	0
geneID12637	792
geneID12638	504
geneID12639	0
geneID12640	25
geneID12641	1
geneID12642	365
geneID12643	677
geneID12644	58
geneID12645	259
geneID12646	371
geneID12647	736
geneID12648	599
geneID12649	440
geneID12650	0
geneID12651	56
geneID12652	0
geneID12653	0
geneID12654	0
geneID12655	4
geneID12656	1262
geneID12657	70
geneID12658	109
geneID12659	0
geneID12660	0
geneID12661	0
geneID12662	10
geneID12663	274
geneID12664	445
geneID12665	519
geneID12666	4552
geneID12667	4712
geneID12668	215
geneID12669	1410
geneID12670	0
geneID12671	1076
geneID12672	626
geneID12673	447
geneID12674	43
geneID12675	165
geneID12676	699
geneID12677	862
geneID12678	1480
geneID12679	5
geneID12680	0
geneID12681	43
geneID12682	0
geneID12683	149
geneID12684	0
geneID12685	7
geneID12686	18
geneID12687	2
geneID12688	0
geneID12689	660
geneID12690	88
geneID12691	218
geneID12692	30
geneID12693	0
geneID12694	48
geneID12695	0
geneID12696	1036
geneID12697	2
geneID12698	67
geneID12699	133
geneID12700	5
geneID12701	888
geneID12702	1551
geneID12703	0
geneID12704	24
geneID12705	788
geneID12706	67
geneID12707	22
geneID12708	0
geneID12709	68
geneID12710	94
geneID12711	216
geneID12712	0
geneID12713	0
geneID12714	15
geneID12715	226
geneID12716	0
geneID12717	6
geneID12718	743
geneID12719	821
geneID12720	77
geneID12721	984
geneID12722	0
geneID12723	6
geneID12724	0
geneID12725	52
geneID12726	8425
geneID12727	1001
geneID12728	466
geneID12729	0
geneID12730	651
geneID12731	51
geneID12732	11
geneID12733	554
geneID12734	267
geneID12735	304
geneID12736	47
geneID12737	0
geneID12738	0
geneID12739	77
geneID12740	0
geneID12741	713
geneID12742	25
geneID12743	166
geneID12744	370
geneID12745	134
geneID12746	1149
geneID12747	2583
geneID12748	474
geneID12749	84
geneID12750	7
geneID12751	387
geneID12752	87
geneID12753	9
geneID12754	418
geneID12755	465
geneID12756	870
geneID12757	394
geneID12758	491
geneID12759	83
geneID12760	795
geneID12761	2
geneID12762	710
geneID12763	1156
geneID12764	0
geneID12765	0
geneID12766	241
geneID12767	1
geneID12768	909
geneID12769	0
geneID12770	843
geneID12771	1
geneID12772	562
geneID12773	0
geneID12774	621
geneID12775	47
geneID12776	0
geneID12777	4
geneID12778	0
geneID12779	1216
geneID12780	20
geneID12781	666
geneID12782	268
geneID12783	2739
geneID12784	5402
geneID12785	431
geneID12786	0
geneID12787	17
geneID12788	0
geneID12789	0
geneID12790	38
geneID12791	75
geneID12792	0
geneID12793	0
geneID12794	0
geneID12795	0
geneID12796	1
geneID12797	121
geneID12798	42
geneID12799	14
geneID12800	41
geneID12801	79
geneID12802	27
geneID12803	94
geneID12804	3786
geneID12805	38
geneID12806	10
geneID12807	2
geneID12808	1
geneID12809	255
geneID12810	414
geneID12811	0
geneID12812	0
geneID12813	286
geneID12814	1
geneID12815	1
geneID12816	531
geneID12817	99
geneID12818	416
geneID12819	107
geneID12820	121
geneID12821	122
geneID12822	13
geneID12823	355
geneID12824	66
geneID12825	0
geneID12826	293
geneID12827	532
geneID12828	50
geneID12829	301
geneID12830	209
geneID12831	1
geneID12832	505
geneID12833	1240
geneID12834	101
geneID12835	155
geneID12836	3869
geneID12837	9
geneID12838	0
geneID12839	152
geneID12840	0
geneID12841	332
geneID12842	0
geneID12843	12
geneID12844	2755
geneID12845	648
geneID12846	333
geneID12847	701
geneID12848	225
geneID12849	0
geneID12850	247
geneID12851	106
geneID12852	359
geneID12853	294
geneID12854	702
geneID12855	524
geneID12856	0
geneID12857	10
geneID12858	359
geneID12859	29
geneID12860	335
geneID12861	336
geneID12862	387
geneID12863	1
geneID12864	366
geneID12865	6202
geneID12866	42
geneID12867	377
geneID12868	177
geneID12869	0
geneID12870	0
geneID12871	0
geneID12872	298
geneID12873	137
geneID12874	0
geneID12875	115
geneID12876	2
geneID12877	17
geneID12878	437
geneID12879	187
geneID12880	88
geneID12881	435
geneID12882	646
geneID12883	127
geneID12884	51
geneID12885	34
geneID12886	49
geneID12887	1
geneID12888	2587
geneID12889	0
geneID12890	387
geneID12891	147
geneID12892	177
geneID12893	43
geneID12894	415
geneID12895	51
geneID12896	235
geneID12897	0
geneID12898	1708
geneID12899	422
geneID12900	277
geneID12901	802
geneID12902	1
geneID12903	1
geneID12904	0
geneID12905	37
geneID12906	1101
geneID12907	254
geneID12908	0
geneID12909	10
geneID12910	0
geneID12911	1175
geneID12912	342
geneID12913	1
geneID12914	239
geneID12915	521
geneID12916	0
geneID12917	6
geneID12918	511
geneID12919	129
geneID12920	269
geneID12921	1007
geneID12922	10
geneID12923	880
geneID12924	4
geneID12925	673
geneID12926	696
geneID12927	0
geneID12928	271
geneID12929	64
geneID12930	2963
geneID12931	0
geneID12932	73
geneID12933	24
geneID12934	57
geneID12935	19
geneID12936	421
geneID12937	4
geneID12938	318
geneID12939	226
geneID12940	0
geneID12941	493
geneID12942	1633
geneID12943	0
geneID12944	0
geneID12945	602
geneID12946	63
geneID12947	174
geneID12948	0
geneID12949	1
geneID12950	302
geneID12951	30
geneID12952	378
geneID12953	1672
geneID12954	0
geneID12955	661
geneID12956	913
geneID12957	117
geneID12958	2836
geneID12959	151
geneID12960	3
geneID12961	31
geneID12962	13
geneID12963	277
geneID12964	686
geneID12965	4
geneID12966	3982
geneID12967	212
geneID12968	557
geneID12969	336
geneID12970	0
geneID12971	73
geneID12972	61
geneID12973	2738
geneID12974	72
geneID12975	8
geneID12976	315
geneID12977	12
geneID12978	84
geneID12979	311
geneID12980	200
geneID12981	0
geneID12982	71
geneID12983	598
geneID12984	2104
geneID12985	680
geneID12986	928
geneID12987	428
geneID12988	70
geneID12989	1451
geneID12990	0
geneID12991	611
geneID12992	73
geneID12993	15
geneID12994	67
geneID12995	36
geneID12996	0
geneID12997	2525
geneID12998	31
geneID12999	59
geneID13000	988
geneID13001	23
geneID13002	2116
geneID13003	24
geneID13004	0
geneID13005	0
geneID13006	1046
geneID13007	1238
geneID13008	1348
geneID13009	1293
geneID13010	141
geneID13011	518
geneID13012	12
geneID13013	1048
geneID13014	0
geneID13015	0
geneID13016	0
geneID13017	0
geneID13018	122
geneID13019	45
geneID13020	433
geneID13021	0
geneID13022	1
geneID13023	0
geneID13024	36
geneID13025	299
geneID13026	938
geneID13027	13939
geneID13028	37
geneID13029	80
geneID13030	24
geneID13031	0
geneID13032	68
geneID13033	96
geneID13034	39
geneID13035	2
geneID13036	48
geneID13037	330
geneID13038	124
geneID13039	0
geneID13040	373
geneID13041	58
geneID13042	2587
geneID13043	173
geneID13044	3
geneID13045	883
geneID13046	0
geneID13047	655
geneID13048	858
geneID13049	226
geneID13050	0
geneID13051	404
geneID13052	84
geneID13053	931
geneID13054	0
geneID13055	69
geneID13056	0
geneID13057	0
geneID13058	206
geneID13059	6
geneID13060	0
geneID13061	371
geneID13062	1025
geneID13063	0
geneID13064	0
geneID13065	103
geneID13066	57
geneID13067	258
geneID13068	0
geneID13069	402
geneID13070	119
geneID13071	1118
geneID13072	0
geneID13073	22
geneID13074	0
geneID13075	647
geneID13076	252
geneID13077	398
geneID13078	22
geneID13079	0
geneID13080	0
geneID13081	0
geneID13082	0
geneID13083	2211
geneID13084	3504
geneID13085	0
geneID13086	0
geneID13087	383
geneID13088	1215
geneID13089	12
geneID13090	19
geneID13091	0
geneID13092	1017
geneID13093	84
geneID13094	0
geneID13095	0
geneID13096	0
geneID13097	3
geneID13098	429
geneID13099	327
geneID13100	0
geneID13101	310
geneID13102	516
geneID13103	183
geneID13104	687
geneID13105	118
geneID13106	0
geneID13107	4
geneID13108	5779
geneID13109	3
geneID13110	267
geneID13111	55
geneID13112	387
geneID13113	497
geneID13114	317
geneID13115	38
geneID13116	1246
geneID13117	236
geneID13118	0
geneID13119	0
geneID13120	0
geneID13121	336
geneID13122	0
geneID13123	0
geneID13124	0
geneID13125	0
geneID13126	0
geneID13127	0
geneID13128	6
geneID13129	244
geneID13130	0
geneID13131	317
geneID13132	117
geneID13133	0
geneID13134	66
geneID13135	101
geneID13136	77
geneID13137	318
geneID13138	60
geneID13139	111
geneID13140	80
geneID13141	1
geneID13142	283
geneID13143	27
geneID13144	132
geneID13145	46
geneID13146	7
geneID13147	1
geneID13148	3
geneID13149	159
geneID13150	477
geneID13151	2
geneID13152	368
geneID13153	269
geneID13154	135
geneID13155	723
geneID13156	269
geneID13157	857
geneID13158	206
geneID13159	886
geneID13160	0
geneID13161	605
geneID13162	49
geneID13163	364
geneID13164	99
geneID13165	363
geneID13166	222
geneID13167	134
geneID13168	915
geneID13169	428
geneID13170	71
geneID13171	738
geneID13172	2
geneID13173	0
geneID13174	0
geneID13175	136
geneID13176	46
geneID13177	330
geneID13178	2203
geneID13179	377
geneID13180	442
geneID13181	539
geneID13182	62
geneID13183	2616
geneID13184	252
geneID13185	195
geneID13186	714
geneID13187	0
geneID13188	2455
geneID13189	774
geneID13190	0
geneID13191	392
geneID13192	666
geneID13193	11
geneID13194	0
geneID13195	3105
geneID13196	0
geneID13197	490
geneID13198	178
geneID13199	0
geneID13200	172
geneID13201	0
geneID13202	408
geneID13203	0
geneID13204	2
geneID13205	209
geneID13206	151
geneID13207	0
geneID13208	490
geneID13209	0
geneID13210	83
geneID13211	25
geneID13212	77
geneID13213	0
geneID13214	0
geneID13215	0
geneID13216	126
geneID13217	2
geneID13218	198
geneID13219	225
geneID13220	2753
geneID13221	0
geneID13222	1554
geneID13223	1115
geneID13224	373
geneID13225	199
geneID13226	0
geneID13227	0
geneID13228	0
geneID13229	393
geneID13230	0
geneID13231	1159
geneID13232	189
geneID13233	95
geneID13234	0
geneID13235	701
geneID13236	349
geneID13237	0
geneID13238	0
geneID13239	1
geneID13240	9
geneID13241	0
geneID13242	181
geneID13243	0
geneID13244	1427
geneID13245	0
geneID13246	47
geneID13247	65
geneID13248	507
geneID13249	0
geneID13250	6
geneID13251	3
geneID13252	2513
geneID13253	70
geneID13254	0
geneID13255	84
geneID13256	0
geneID13257	0
geneID13258	154
geneID13259	5893
geneID13260	428
geneID13261	633
geneID13262	42
geneID13263	17
geneID13264	0
geneID13265	4391
geneID13266	723
geneID13267	292
geneID13268	0
geneID13269	502
geneID13270	273
geneID13271	18
geneID13272	300
geneID13273	803
geneID13274	133
geneID13275	113
geneID13276	884
geneID13277	61
geneID13278	225
geneID13279	187
geneID13280	472
geneID13281	19
geneID13282	0
geneID13283	616
geneID13284	93
geneID13285	410
geneID13286	677
geneID13287	389
geneID13288	137
geneID13289	86
geneID13290	77
geneID13291	0
geneID13292	41
geneID13293	1113
geneID13294	0
geneID13295	1
geneID13296	156
geneID13297	1
geneID13298	0
geneID13299	888
geneID13300	314
geneID13301	670
geneID13302	0
geneID13303	55
geneID13304	0
geneID13305	2158
geneID13306	747
geneID13307	3
geneID13308	128
geneID13309	26
geneID13310	197
geneID13311	224
geneID13312	2
geneID13313	256
geneID13314	22
geneID13315	176
geneID13316	10
geneID13317	0
geneID13318	84
geneID13319	298
geneID13320	74
geneID13321	0
geneID13322	0
geneID13323	65
geneID13324	464
geneID13325	3
geneID13326	186
geneID13327	100
geneID13328	60
geneID13329	5
geneID13330	117
geneID13331	0
geneID13332	707
geneID13333	2
geneID13334	180
geneID13335	1153
geneID13336	352
geneID13337	42
geneID13338	201
geneID13339	761
geneID13340	2
geneID13341	177
geneID13342	409
geneID13343	749
geneID13344	440
geneID13345	0
geneID13346	633
geneID13347	0
geneID13348	65
geneID13349	0
geneID13350	382
geneID13351	17
geneID13352	643
geneID13353	1
geneID13354	0
geneID13355	0
geneID13356	0
geneID13357	22
geneID13358	408
geneID13359	256
geneID13360	501
geneID13361	20
geneID13362	0
geneID13363	492
geneID13364	138
geneID13365	0
geneID13366	0
geneID13367	66
geneID13368	1220
geneID13369	416
geneID13370	3014
geneID13371	168
geneID13372	234
geneID13373	474
geneID13374	339
geneID13375	858
geneID13376	4538
geneID13377	329
geneID13378	352
geneID13379	8
geneID13380	203
geneID13381	271
geneID13382	0
geneID13383	0
geneID13384	108
geneID13385	249
geneID13386	689
geneID13387	0
geneID13388	90
geneID13389	0
geneID13390	172
geneID13391	642
geneID13392	205
geneID13393	354
geneID13394	122
geneID13395	1837
geneID13396	434
geneID13397	128
geneID13398	245
geneID13399	0
geneID13400	74
geneID13401	3631
geneID13402	727
geneID13403	254
geneID13404	59
geneID13405	29
geneID13406	17
geneID13407	0
geneID13408	157
geneID13409	36
geneID13410	0
geneID13411	907
geneID13412	0
geneID13413	0
geneID13414	126
geneID13415	3
geneID13416	0
geneID13417	54
geneID13418	0
geneID13419	1
geneID13420	2026
geneID13421	573
geneID13422	243
geneID13423	885
geneID13424	137
geneID13425	227
geneID13426	608
geneID13427	34
geneID13428	330
geneID13429	717
geneID13430	708
geneID13431	0
geneID13432	203
geneID13433	2
geneID13434	0
geneID13435	385
geneID13436	0
geneID13437	3045
geneID13438	18
geneID13439	0
geneID13440	334
geneID13441	35
geneID13442	286
geneID13443	726
geneID13444	6
geneID13445	6
geneID13446	66
geneID13447	60
geneID13448	56
geneID13449	217
geneID13450	142
geneID13451	145
geneID13452	0
geneID13453	0
geneID13454	744
geneID13455	434
geneID13456	0
geneID13457	0
geneID13458	162
geneID13459	12
geneID13460	0
geneID13461	0
geneID13462	100
geneID13463	0
geneID13464	176
geneID13465	615
geneID13466	22
geneID13467	199
geneID13468	36
geneID13469	2789
geneID13470	494
geneID13471	0
geneID13472	0
geneID13473	0
geneID13474	183
geneID13475	35
geneID13476	334
geneID13477	0
geneID13478	0
geneID13479	952
geneID13480	243
geneID13481	576
geneID13482	330
geneID13483	14
geneID13484	776
geneID13485	17
geneID13486	0
geneID13487	0
geneID13488	72
geneID13489	5
geneID13490	342
geneID13491	0
geneID13492	101
geneID13493	22
geneID13494	0
geneID13495	120
geneID13496	447
geneID13497	464
geneID13498	1
geneID13499	0
geneID13500	0
geneID13501	4
geneID13502	0
geneID13503	434
geneID13504	0
geneID13505	0
geneID13506	0
geneID13507	2
geneID13508	5665
geneID13509	368
geneID13510	295
geneID13511	4
geneID13512	235
geneID13513	354
geneID13514	647
geneID13515	0
geneID13516	0
geneID13517	383
geneID13518	81
geneID13519	264
geneID13520	0
geneID13521	475
geneID13522	1
geneID13523	560
geneID13524	1987
geneID13525	3
geneID13526	481
geneID13527	321
geneID13528	5
geneID13529	26
geneID13530	315
geneID13531	8
geneID13532	53
geneID13533	182
geneID13534	269
geneID13535	130
geneID13536	1011
geneID13537	42
geneID13538	0
geneID13539	1
geneID13540	0
geneID13541	1
geneID13542	229
geneID13543	1
geneID13544	0
geneID13545	86
geneID13546	0
geneID13547	0
geneID13548	0
geneID13549	169
geneID13550	230
geneID13551	0
geneID13552	32
geneID13553	263
geneID13554	0
geneID13555	0
geneID13556	414
geneID13557	29
geneID13558	267
geneID13559	0
geneID13560	0
geneID13561	2
geneID13562	0
geneID13563	15
geneID13564	526
geneID13565	4
geneID13566	814
geneID13567	0
geneID13568	313
geneID13569	0
geneID13570	6
geneID13571	156
geneID13572	11
geneID13573	206
geneID13574	193
geneID13575	244
geneID13576	1
geneID13577	171
geneID13578	4
geneID13579	738
geneID13580	190
geneID13581	0
geneID13582	0
geneID13583	0
geneID13584	185
geneID13585	376
geneID13586	289
geneID13587	7
geneID13588	1
geneID13589	57
geneID13590	0
geneID13591	170
geneID13592	270
geneID13593	0
geneID13594	0
geneID13595	0
geneID13596	0
geneID13597	681
geneID13598	127
geneID13599	2
geneID13600	23
geneID13601	0
geneID13602	0
geneID13603	0
geneID13604	0
geneID13605	0
geneID13606	0
geneID13607	136
geneID13608	1
geneID13609	0
geneID13610	0
geneID13611	0
geneID13612	0
geneID13613	0
geneID13614	0
geneID13615	0
geneID13616	0
geneID13617	0
geneID13618	0
geneID13619	0
geneID13620	0
geneID13621	6
geneID13622	22
geneID13623	0
geneID13624	1
geneID13625	4
geneID13626	354
geneID13627	2454
geneID13628	4577
geneID13629	36
geneID13630	640
geneID13631	8
geneID13632	1001
geneID13633	161
geneID13634	25
geneID13635	213
geneID13636	449
geneID13637	1007
geneID13638	451
geneID13639	6668
geneID13640	0
geneID13641	0
geneID13642	6
geneID13643	0
geneID13644	34
geneID13645	449
geneID13646	0
geneID13647	510
geneID13648	536
geneID13649	868
geneID13650	1416
geneID13651	696
geneID13652	0
geneID13653	0
geneID13654	1
geneID13655	17
geneID13656	1365
geneID13657	8
geneID13658	48
geneID13659	1
geneID13660	300
geneID13661	0
geneID13662	396
geneID13663	69
geneID13664	0
geneID13665	3719
geneID13666	41
geneID13667	1
geneID13668	59
geneID13669	508
geneID13670	0
geneID13671	0
geneID13672	0
geneID13673	836
geneID13674	424
geneID13675	36
geneID13676	102
geneID13677	1
geneID13678	0
geneID13679	0
geneID13680	346
geneID13681	1
geneID13682	0
geneID13683	836
geneID13684	0
geneID13685	0
geneID13686	1104
geneID13687	71
geneID13688	231
geneID13689	49
geneID13690	0
geneID13691	0
geneID13692	0
geneID13693	0
geneID13694	0
geneID13695	22
geneID13696	65
geneID13697	781
geneID13698	1
geneID13699	784
geneID13700	1092
geneID13701	0
geneID13702	55
geneID13703	10
geneID13704	3
geneID13705	516
geneID13706	1050
geneID13707	12
geneID13708	0
geneID13709	0
geneID13710	313
geneID13711	1758
geneID13712	80
geneID13713	10
geneID13714	0
geneID13715	10
geneID13716	19
geneID13717	124
geneID13718	339
geneID13719	3112
geneID13720	0
geneID13721	0
geneID13722	0
geneID13723	207
geneID13724	559
geneID13725	552
geneID13726	6
geneID13727	130
geneID13728	134
geneID13729	0
geneID13730	205
geneID13731	2
geneID13732	1037
geneID13733	434
geneID13734	13
geneID13735	105
geneID13736	14
geneID13737	7
geneID13738	0
geneID13739	0
geneID13740	0
geneID13741	118
geneID13742	190
geneID13743	0
geneID13744	0
geneID13745	115
geneID13746	0
geneID13747	0
geneID13748	0
geneID13749	0
geneID13750	2
geneID13751	23
geneID13752	229
geneID13753	0
geneID13754	0
geneID13755	1
geneID13756	0
geneID13757	23
geneID13758	62
geneID13759	6
geneID13760	0
geneID13761	300
geneID13762	52
geneID13763	653
geneID13764	527
geneID13765	0
geneID13766	69
geneID13767	82
geneID13768	79
geneID13769	0
geneID13770	0
geneID13771	120
geneID13772	0
geneID13773	6089
geneID13774	647
geneID13775	344
geneID13776	0
geneID13777	7
geneID13778	4
geneID13779	310
geneID13780	0
geneID13781	0
geneID13782	1
geneID13783	713
geneID13784	42
geneID13785	565
geneID13786	248
geneID13787	3
geneID13788	272
geneID13789	210
geneID13790	990
geneID13791	426
geneID13792	784
geneID13793	69
geneID13794	19
geneID13795	1493
geneID13796	0
geneID13797	0
geneID13798	0
geneID13799	0
geneID13800	255
geneID13801	0
geneID13802	329
geneID13803	1161
geneID13804	0
geneID13805	0
geneID13806	443
geneID13807	1457
geneID13808	414
geneID13809	0
geneID13810	0
geneID13811	666
geneID13812	187
geneID13813	487
geneID13814	485
geneID13815	0
geneID13816	300
geneID13817	156
geneID13818	1
geneID13819	313
geneID13820	3687
geneID13821	732
geneID13822	1676
geneID13823	109
geneID13824	0
geneID13825	0
geneID13826	3
geneID13827	58
geneID13828	2296
geneID13829	568
geneID13830	299
geneID13831	512
geneID13832	18
geneID13833	2423
geneID13834	0
geneID13835	0
geneID13836	0
geneID13837	0
geneID13838	449
geneID13839	2846
geneID13840	71
geneID13841	351
geneID13842	13
geneID13843	163
geneID13844	310
geneID13845	577
geneID13846	1
geneID13847	0
geneID13848	0
geneID13849	1
geneID13850	1256
geneID13851	111
geneID13852	0
geneID13853	202
geneID13854	3
geneID13855	448
geneID13856	0
geneID13857	158
geneID13858	248
geneID13859	1053
geneID13860	885
geneID13861	388
geneID13862	269
geneID13863	309
geneID13864	0
geneID13865	0
geneID13866	0
geneID13867	11
geneID13868	0
geneID13869	1
geneID13870	0
geneID13871	138
geneID13872	0
geneID13873	0
geneID13874	0
geneID13875	0
geneID13876	4
geneID13877	0
geneID13878	190
geneID13879	339
geneID13880	3
geneID13881	121
geneID13882	474
geneID13883	70
geneID13884	237
geneID13885	1462
geneID13886	580
geneID13887	70
geneID13888	19
geneID13889	0
geneID13890	99
geneID13891	777
geneID13892	304
geneID13893	354
geneID13894	487
geneID13895	600
geneID13896	0
geneID13897	0
geneID13898	0
geneID13899	145
geneID13900	0
geneID13901	0
geneID13902	80
geneID13903	382
geneID13904	0
geneID13905	0
geneID13906	327
geneID13907	400
geneID13908	181
geneID13909	520
geneID13910	0
geneID13911	1091
geneID13912	5
geneID13913	0
geneID13914	0
geneID13915	143
geneID13916	0
geneID13917	1
geneID13918	323
geneID13919	87
geneID13920	0
geneID13921	0
geneID13922	0
geneID13923	17
geneID13924	260
geneID13925	216
geneID13926	0
geneID13927	74
geneID13928	398
geneID13929	0
geneID13930	0
geneID13931	180
geneID13932	78
geneID13933	88
geneID13934	11101
geneID13935	73
geneID13936	0
geneID13937	158
geneID13938	25
geneID13939	32
geneID13940	18
geneID13941	16
geneID13942	8
geneID13943	1
geneID13944	1
geneID13945	0
geneID13946	0
geneID13947	0
geneID13948	1
geneID13949	213
geneID13950	843
geneID13951	0
geneID13952	17
geneID13953	262
geneID13954	2
geneID13955	0
geneID13956	0
geneID13957	309
geneID13958	306
geneID13959	310
geneID13960	57
geneID13961	829
geneID13962	1011
geneID13963	0
geneID13964	0
geneID13965	0
geneID13966	0
geneID13967	1
geneID13968	0
geneID13969	107
geneID13970	816
geneID13971	0
geneID13972	1995
geneID13973	0
geneID13974	0
geneID13975	1
geneID13976	0
geneID13977	0
geneID13978	0
geneID13979	0
geneID13980	1
geneID13981	171
geneID13982	589
geneID13983	0
geneID13984	186
geneID13985	225
geneID13986	1
geneID13987	1003
geneID13988	1287
geneID13989	0
geneID13990	376
geneID13991	0
geneID13992	14393
geneID13993	1028
geneID13994	551
geneID13995	344
geneID13996	0
geneID13997	68
geneID13998	0
geneID13999	0
geneID14000	0
geneID14001	0
geneID14002	379
geneID14003	252
geneID14004	71
geneID14005	1
geneID14006	60
geneID14007	1
geneID14008	4
geneID14009	20
geneID14010	0
geneID14011	0
geneID14012	2432
geneID14013	60
geneID14014	443
geneID14015	635
geneID14016	82
geneID14017	140
geneID14018	0
geneID14019	142
geneID14020	0
geneID14021	0
geneID14022	0
geneID14023	20
geneID14024	22
geneID14025	0
geneID14026	99
geneID14027	73
geneID14028	3
geneID14029	0
geneID14030	732
geneID14031	438
geneID14032	0
geneID14033	0
geneID14034	0
geneID14035	455
geneID14036	0
geneID14037	2
geneID14038	1737
geneID14039	74
geneID14040	1
geneID14041	35
geneID14042	582
geneID14043	173
geneID14044	207
geneID14045	1178
geneID14046	7128
geneID14047	0
geneID14048	280
geneID14049	0
geneID14050	0
geneID14051	80
geneID14052	1110
geneID14053	10
geneID14054	431
geneID14055	0
geneID14056	331
geneID14057	630
geneID14058	18
geneID14059	403
geneID14060	6445
geneID14061	989
