genes	counts
geneID16424	132
geneID16425	3
geneID16426	793
geneID16427	223
geneID16428	69
geneID16429	470
geneID16430	14
geneID16431	11
geneID16432	0
geneID16433	0
geneID16434	33
geneID16435	219
geneID16436	1501
geneID16437	688
geneID16438	998
geneID16439	78
geneID16440	0
geneID16441	0
geneID16442	174
geneID16443	116
geneID16444	153
geneID16445	44
geneID16446	10
geneID16447	0
geneID16448	15
geneID16449	3
geneID16450	738
geneID16451	17193
geneID16452	0
geneID16453	7376
geneID16454	0
geneID16455	0
geneID16456	535
geneID16457	258
geneID16458	2714
geneID16459	898
geneID16460	468
geneID16461	300
geneID16462	1092
geneID16463	1
geneID16464	566
geneID16465	64
geneID16466	0
geneID16467	516
geneID16468	411
geneID16469	44
geneID16470	0
geneID16471	3
geneID16472	0
geneID16473	2
geneID16474	0
geneID16475	0
geneID16476	0
geneID16477	0
geneID16478	0
geneID16479	0
geneID16480	0
geneID16481	0
geneID16482	0
geneID16483	1687
geneID16484	79
geneID16485	685
geneID16486	394
geneID16487	17
geneID16488	554
geneID16489	5195
geneID16490	2
geneID16491	5
geneID16492	0
geneID16493	1
geneID16494	2018
geneID16495	1322
geneID16496	690
geneID16497	37
geneID16498	61
geneID16499	0
geneID16500	0
geneID16501	0
geneID16502	417
geneID16503	0
geneID16504	8
geneID16505	289
geneID16506	0
geneID16507	194
geneID16508	0
geneID16509	1769
geneID16510	360
geneID16511	851
geneID16512	0
geneID16513	2
geneID16514	0
geneID16515	2
geneID16516	2063
geneID16517	98
geneID16518	0
geneID16519	164
geneID16520	214
geneID16521	254
geneID16522	127
geneID16523	0
geneID16524	0
geneID16525	0
geneID16526	11
geneID16527	364
geneID16528	331
geneID16529	1109
geneID16530	3007
geneID16531	8
geneID16532	564
geneID16533	11318
geneID16534	59
geneID16535	222
geneID16536	0
geneID16537	0
geneID16538	1
geneID16539	212
geneID16540	425
geneID16541	203
geneID16542	53
geneID16543	226
geneID16544	2
geneID16545	3440
geneID16546	210
geneID16547	1236
geneID16548	681
geneID16549	548
geneID16550	37
geneID16551	471
geneID16552	412
geneID16553	2
geneID16554	732
geneID16555	0
geneID16556	17
geneID16557	1137
geneID16558	1389
geneID16559	423
geneID16560	0
geneID16561	0
geneID16562	3
geneID16563	375
geneID16564	235
geneID16565	94
geneID16566	0
geneID16567	1466
geneID16568	1016
geneID16569	290
geneID16570	231
geneID16571	42
geneID16572	1319
geneID16573	0
geneID16574	0
geneID16575	0
geneID16576	1226
geneID16577	175
geneID16578	98
geneID16579	1104
geneID16580	2985
geneID16581	2
geneID16582	135
geneID16583	27
geneID16584	3
geneID16585	1
geneID16586	37
geneID16587	0
geneID16588	1
geneID16589	0
geneID16590	1620
geneID16591	431
geneID16592	0
geneID16593	226
geneID16594	184
geneID16595	59
geneID16596	409
geneID16597	1170
geneID16598	29
geneID16599	12548
geneID16600	2
geneID16601	69
geneID16602	684
geneID16603	126
geneID16604	321
geneID16605	74
geneID16606	0
geneID16607	104
geneID16608	690
geneID16609	4156
geneID16610	731
geneID16611	221
geneID16612	50
geneID16613	35
geneID16614	0
geneID16615	0
geneID16616	185
geneID16617	154
geneID16618	0
geneID16619	236
geneID16620	0
geneID16621	541
geneID16622	11709
geneID16623	52
geneID16624	58
geneID16625	4
geneID16626	3960
geneID16627	1081
geneID16628	2029
geneID16629	0
geneID16630	648
geneID16631	0
geneID16632	0
geneID16633	0
geneID16634	1940
geneID16635	317
geneID16636	0
geneID16637	301
geneID16638	1413
geneID16639	467
geneID16640	0
geneID16641	0
geneID16642	25
geneID16643	0
geneID16644	24
geneID16645	11
geneID16646	23
geneID16647	6
geneID16648	71
geneID16649	10
geneID16650	0
geneID16651	108
geneID16652	0
geneID16653	10
geneID16654	428
geneID16655	36
geneID16656	776
geneID16657	73
geneID16658	1314
geneID16659	17
geneID16660	313
geneID16661	482
geneID16662	0
geneID16663	474
geneID16664	292
geneID16665	0
geneID16666	0
geneID16667	133
geneID16668	1480
geneID16669	0
geneID16670	316
geneID16671	0
geneID16672	0
geneID16673	508
geneID16674	0
geneID16675	211
geneID16676	2
geneID16677	1034
geneID16678	269
geneID16679	566
geneID16680	110
geneID16681	631
geneID16682	2235
geneID16683	0
geneID16684	72
geneID16685	10072
geneID16686	70
geneID16687	120
geneID16688	635
geneID16689	0
geneID16690	1040
geneID16691	109
geneID16692	6
geneID16693	968
geneID16694	0
geneID16695	0
geneID16696	353
geneID16697	2412
geneID16698	0
geneID16699	0
geneID16700	592
geneID16701	123
geneID16702	0
geneID16703	442
geneID16704	0
geneID16705	2
geneID16706	0
geneID16707	5
geneID16708	767
geneID16709	218
geneID16710	0
geneID16711	312
geneID16712	0
geneID16713	0
geneID16714	659
geneID16715	2168
geneID16716	3722
geneID16717	360
geneID16718	3273
geneID16719	792
geneID16720	371
geneID16721	3805
geneID16722	638
geneID16723	297
geneID16724	143
geneID16725	0
geneID16726	0
geneID16727	264
geneID16728	947
geneID16729	356
geneID16730	283
geneID16731	34
geneID16732	269
geneID16733	623
geneID16734	383
geneID16735	0
geneID16736	640
geneID16737	0
geneID16738	0
geneID16739	218
geneID16740	36
geneID16741	460
geneID16742	1009
geneID16743	6485
geneID16744	129
geneID16745	156
geneID16746	296
geneID16747	469
geneID16748	2093
geneID16749	120
geneID16750	215
geneID16751	7274
geneID16752	1139
geneID16753	769
geneID16754	1615
geneID16755	315
geneID16756	1603
geneID16757	304
geneID16758	433
geneID16759	0
geneID16760	583
geneID16761	0
geneID16762	348
geneID16763	769
geneID16764	147
geneID16765	160
geneID16766	61
geneID16767	788
geneID16768	0
geneID16769	0
geneID16770	475
geneID16771	8296
geneID16772	56
geneID16773	0
geneID16774	0
geneID16775	0
geneID16776	0
geneID16777	50
geneID16778	0
geneID16779	356
geneID16780	526
geneID16781	1460
geneID16782	0
geneID16783	188
geneID16784	3
geneID16785	0
geneID16786	154
geneID16787	374
geneID16788	0
geneID16789	6
geneID16790	1351
geneID16791	30
geneID16792	1
geneID16793	0
geneID16794	375
geneID16795	0
geneID16796	217
geneID16797	347
geneID16798	0
geneID16799	368
geneID16800	0
geneID16801	0
geneID16802	219
geneID16803	161
geneID16804	371
geneID16805	0
geneID16806	1
geneID16807	527
geneID16808	302
geneID16809	2911
geneID16810	126
geneID16811	5
geneID16812	1109
geneID16813	0
geneID16814	339
geneID16815	7067
geneID16816	221
geneID16817	1085
geneID16818	120
geneID16819	0
geneID16820	1064
geneID16821	668
geneID16822	209
geneID16823	252
geneID16824	190
geneID16825	192
geneID16826	0
geneID16827	249
geneID16828	558
geneID16829	1430
geneID16830	1
geneID16831	1155
geneID16832	143
geneID16833	0
geneID16834	0
geneID16835	1007
geneID16836	1476
geneID16837	153
geneID16838	0
geneID16839	1223
geneID16840	0
geneID16841	0
geneID16842	74
geneID16843	1
geneID16844	3
geneID16845	1185
geneID16846	1243
geneID16847	1714
geneID16848	790
geneID16849	34
geneID16850	338
geneID16851	613
geneID16852	247
geneID16853	12
geneID16854	12
geneID16855	1135
geneID16856	3575
geneID16857	550
geneID16858	1592
geneID16859	211
geneID16860	118
geneID16861	1356
geneID16862	26
geneID16863	0
geneID16864	4
geneID16865	8
geneID16866	4
geneID16867	1394
geneID16868	586
geneID16869	82
geneID16870	0
geneID16871	0
geneID16872	440
geneID16873	15
geneID16874	325
geneID16875	0
geneID16876	0
geneID16877	116
geneID16878	178
geneID16879	669
geneID16880	1776
geneID16881	3
geneID16882	4
geneID16883	0
geneID16884	128
geneID16885	259
geneID16886	2660
geneID16887	266
geneID16888	7278
geneID16889	17
geneID16890	189
geneID16891	38
geneID16892	411
geneID16893	1800
geneID16894	12
geneID16895	311
geneID16896	291
geneID16897	3
geneID16898	7164
geneID16899	0
geneID16900	0
geneID16901	0
geneID16902	1
geneID16903	90
geneID16904	970
geneID16905	348
geneID16906	1
geneID16907	6
geneID16908	0
geneID16909	49
geneID16910	0
geneID16911	348
geneID16912	273
geneID16913	1464
geneID16914	7547
geneID16915	1385
geneID16916	0
geneID16917	315
geneID16918	0
geneID16919	0
geneID16920	0
geneID16921	3
geneID16922	1237
geneID16923	0
geneID16924	1
geneID16925	1168
geneID16926	282
geneID16927	0
geneID16928	4
geneID16929	69
geneID16930	31
geneID16931	367
geneID16932	0
geneID16933	55
geneID16934	15
geneID16935	106
geneID16936	0
geneID16937	0
geneID16938	0
geneID16939	2
geneID16940	124
geneID16941	1383
geneID16942	297
geneID16943	51
geneID16944	634
geneID16945	488
geneID16946	0
geneID16947	2
geneID16948	1066
geneID16949	0
geneID16950	0
geneID16951	96
geneID16952	436
geneID16953	24
geneID16954	0
geneID16955	65
geneID16956	2666
geneID16957	70
geneID16958	0
geneID16959	152
geneID16960	50
geneID16961	993
geneID16962	0
geneID16963	0
geneID16964	4
geneID16965	0
geneID16966	0
geneID16967	0
geneID16968	55
geneID16969	1715
geneID16970	872
geneID16971	0
geneID16972	0
geneID16973	81
geneID16974	6065
geneID16975	934
geneID16976	57
geneID16977	319
geneID16978	164
geneID16979	0
geneID16980	9
geneID16981	279
geneID16982	1421
geneID16983	0
geneID16984	0
geneID16985	0
geneID16986	0
geneID16987	0
geneID16988	254
geneID16989	1045
geneID16990	529
geneID16991	576
geneID16992	0
geneID16993	0
geneID16994	336
geneID16995	462
geneID16996	0
geneID16997	588
geneID16998	817
geneID16999	637
geneID17000	156
geneID17001	169
geneID17002	1883
geneID17003	653
geneID17004	70
geneID17005	1315
geneID17006	2
geneID17007	267
geneID17008	728
geneID17009	500
geneID17010	885
geneID17011	3
geneID17012	2000
geneID17013	1
geneID17014	3
geneID17015	0
geneID17016	0
geneID17017	152
geneID17018	219
geneID17019	250
geneID17020	647
geneID17021	3001
geneID17022	0
geneID17023	0
geneID17024	1181
geneID17025	0
geneID17026	5
geneID17027	384
geneID17028	0
geneID17029	0
geneID17030	3
geneID17031	0
geneID17032	355
geneID17033	852
geneID17034	929
geneID17035	20
geneID17036	398
geneID17037	20
geneID17038	363
geneID17039	1547
geneID17040	201
geneID17041	32
geneID17042	76
geneID17043	157
geneID17044	182
geneID17045	336
geneID17046	5103
geneID17047	438
geneID17048	0
geneID17049	2762
geneID17050	17
geneID17051	153
geneID17052	0
geneID17053	1858
geneID17054	5185
geneID17055	28
geneID17056	2595
geneID17057	63
geneID17058	0
geneID17059	160
geneID17060	861
geneID17061	3292
geneID17062	2385
geneID17063	606
geneID17064	457
geneID17065	338
geneID17066	660
geneID17067	113
geneID17068	413
geneID17069	0
geneID17070	0
geneID17071	101
geneID17072	27
geneID17073	1701
geneID17074	0
geneID17075	75
geneID17076	419
geneID17077	398
geneID17078	969
geneID17079	830
geneID17080	134
geneID17081	1
geneID17082	262
geneID17083	128
geneID17084	69
geneID17085	7805
geneID17086	22
geneID17087	2015
geneID17088	2558
geneID17089	2
geneID17090	807
geneID17091	3
geneID17092	1263
geneID17093	513
geneID17094	334
geneID17095	0
geneID17096	0
geneID17097	368
geneID17098	4155
geneID17099	328
geneID17100	0
geneID17101	1765
geneID17102	3834
geneID17103	190
geneID17104	0
geneID17105	2
geneID17106	230
geneID17107	2607
geneID17108	378
geneID17109	195
geneID17110	906
geneID17111	373
geneID17112	0
geneID17113	0
geneID17114	298
geneID17115	603
geneID17116	961
geneID17117	1726
geneID17118	897
geneID17119	0
geneID17120	159
geneID17121	625
geneID17122	74
geneID17123	210
geneID17124	618
geneID17125	0
geneID17126	0
geneID17127	0
geneID17128	0
geneID17129	0
geneID17130	0
geneID17131	644
geneID17132	565
geneID17133	1001
geneID17134	1238
geneID17135	10994
geneID17136	15
geneID17137	99
geneID17138	499
geneID17139	176
geneID17140	2535
geneID17141	538
geneID17142	7083
geneID17143	0
geneID17144	0
geneID17145	0
geneID17146	98
geneID17147	64
geneID17148	86
geneID17149	0
geneID17150	0
geneID17151	0
geneID17152	0
geneID17153	799
geneID17154	2083
geneID17155	102
geneID17156	743
geneID17157	83
geneID17158	1035
geneID17159	56
geneID17160	18
geneID17161	0
geneID17162	0
geneID17163	1
geneID17164	3
geneID17165	8
geneID17166	117
geneID17167	0
geneID17168	327
geneID17169	3978
geneID17170	0
geneID17171	1300
geneID17172	1476
geneID17173	0
geneID17174	0
geneID17175	0
geneID17176	0
geneID17177	0
geneID17178	20
geneID17179	14
geneID17180	0
geneID17181	0
geneID17182	170
geneID17183	0
geneID17184	0
geneID17185	0
geneID17186	19
geneID17187	0
geneID17188	0
geneID17189	8
geneID17190	8
geneID17191	0
geneID17192	0
geneID17193	151
geneID17194	8
geneID17195	439
geneID17196	0
geneID17197	486
geneID17198	0
geneID17199	0
geneID17200	0
geneID17201	218
geneID17202	179
geneID17203	98
geneID17204	194
geneID17205	876
geneID17206	169
geneID17207	3
geneID17208	443
geneID17209	98
geneID17210	1793
geneID17211	2043
geneID17212	56
geneID17213	235
geneID17214	78
geneID17215	0
geneID17216	0
geneID17217	7
geneID17218	21
geneID17219	269
geneID17220	4
geneID17221	2
geneID17222	0
geneID17223	0
geneID17224	0
geneID17225	60
geneID17226	2
geneID17227	1
geneID17228	856
geneID17229	488
geneID17230	104
geneID17231	245
geneID17232	0
geneID17233	8093
geneID17234	0
geneID17235	701
geneID17236	0
geneID17237	0
geneID17238	70
geneID17239	171
geneID17240	6
geneID17241	1074
geneID17242	0
geneID17243	133
geneID17244	0
geneID17245	258
geneID17246	18
geneID17247	2036
geneID17248	0
geneID17249	314
geneID17250	187
geneID17251	349
geneID17252	0
geneID17253	84
geneID17254	41
geneID17255	1564
geneID17256	280
geneID17257	310
geneID17258	218
geneID17259	901
geneID17260	4609
geneID17261	4
geneID17262	1313
geneID17263	656
geneID17264	85
geneID17265	0
geneID17266	827
geneID17267	1252
geneID17268	0
geneID17269	162
geneID17270	0
geneID17271	250
geneID17272	1182
geneID17273	2
geneID17274	0
geneID17275	0
geneID17276	0
geneID17277	302
geneID17278	53
geneID17279	0
geneID17280	80
geneID17281	0
geneID17282	228
geneID17283	866
geneID17284	385
geneID17285	260
geneID17286	0
geneID17287	0
geneID17288	395
geneID17289	0
geneID17290	0
geneID17291	0
geneID17292	9
geneID17293	566
geneID17294	3
geneID17295	0
geneID17296	0
geneID17297	727
geneID17298	532
geneID17299	0
geneID17300	12245
geneID17301	1294
geneID17302	12
geneID17303	24
geneID17304	5
geneID17305	0
geneID17306	0
geneID17307	0
geneID17308	0
geneID17309	0
geneID17310	0
geneID17311	0
geneID17312	8084
geneID17313	226
geneID17314	0
geneID17315	0
geneID17316	0
geneID17317	0
geneID17318	0
geneID17319	400
geneID17320	842
geneID17321	968
geneID17322	1555
geneID17323	1
geneID17324	503
geneID17325	372
geneID17326	387
geneID17327	3
geneID17328	0
geneID17329	0
geneID17330	0
geneID17331	0
geneID17332	1193
geneID17333	1
geneID17334	521
geneID17335	0
geneID17336	0
geneID17337	78
geneID17338	0
geneID17339	1
geneID17340	0
geneID17341	0
geneID17342	0
geneID17343	0
geneID17344	0
geneID17345	0
geneID17346	2
geneID17347	0
geneID17348	0
geneID17349	432
geneID17350	488
geneID17351	487
geneID17352	0
geneID17353	144
geneID17354	0
geneID17355	0
geneID17356	29
geneID17357	0
geneID17358	0
geneID17359	0
geneID17360	539
geneID17361	226
geneID17362	0
geneID17363	1927
geneID17364	0
geneID17365	0
geneID17366	0
geneID17367	0
geneID17368	0
geneID17369	0
geneID17370	0
geneID17371	0
geneID17372	0
geneID17373	0
geneID17374	168
geneID17375	0
geneID17376	0
geneID17377	180
geneID17378	208
geneID17379	0
geneID17380	318
geneID17381	0
geneID17382	0
geneID17383	0
geneID17384	5
geneID17385	0
geneID17386	0
geneID17387	0
geneID17388	52
geneID17389	0
geneID17390	11
geneID17391	376
geneID17392	0
geneID17393	377
geneID17394	0
geneID17395	58
geneID17396	147
geneID17397	147
geneID17398	14
geneID17399	0
geneID17400	0
geneID17401	0
geneID17402	0
geneID17403	557
geneID17404	16
geneID17405	0
geneID17406	1490
geneID17407	330
geneID17408	93
geneID17409	1690
geneID17410	0
geneID17411	0
geneID17412	0
geneID17413	0
geneID17414	1936
geneID17415	0
geneID17416	1
geneID17417	0
geneID17418	0
geneID17419	0
geneID17420	3
geneID17421	165
geneID17422	773
geneID17423	206
geneID17424	296
geneID17425	0
geneID17426	350
geneID17427	317
geneID17428	1883
geneID17429	0
geneID17430	476
geneID17431	0
geneID17432	4
geneID17433	0
geneID17434	1
geneID17435	312
geneID17436	186
geneID17437	0
geneID17438	0
geneID17439	0
geneID17440	0
geneID17441	0
geneID17442	802
geneID17443	450
geneID17444	0
geneID17445	365
geneID17446	0
geneID17447	0
geneID17448	0
geneID17449	0
geneID17450	1
geneID17451	345
geneID17452	3
geneID17453	976
geneID17454	0
geneID17455	686
geneID17456	0
geneID17457	0
geneID17458	0
geneID17459	335
geneID17460	0
geneID17461	0
geneID17462	0
geneID17463	0
geneID17464	0
geneID17465	294
geneID17466	82
geneID17467	1654
geneID17468	173
geneID17469	228
geneID17470	0
geneID17471	1161
geneID17472	422
geneID17473	0
geneID17474	1537
geneID17475	0
geneID17476	6185
geneID17477	5279
geneID17478	14
geneID17479	372
geneID17480	45
geneID17481	3580
geneID17482	526
geneID17483	0
geneID17484	45
geneID17485	0
geneID17486	0
geneID17487	0
geneID17488	0
geneID17489	0
geneID17490	442
geneID17491	1316
geneID17492	0
geneID17493	1284
geneID17494	2
geneID17495	319
geneID17496	1
geneID17497	0
geneID17498	0
geneID17499	0
geneID17500	0
geneID17501	0
geneID17502	0
geneID17503	0
geneID17504	0
geneID17505	9829
geneID17506	793
geneID17507	178
geneID17508	0
geneID17509	13
geneID17510	51
geneID17511	0
geneID17512	0
geneID17513	48
geneID17514	0
geneID17515	0
geneID17516	0
geneID17517	0
geneID17518	0
geneID17519	48
geneID17520	164
geneID17521	1396
geneID17522	388
geneID17523	2
geneID17524	0
geneID17525	237
geneID17526	173
geneID17527	557
geneID17528	288
geneID17529	0
geneID17530	0
geneID17531	0
geneID17532	0
geneID17533	511
geneID17534	541
geneID17535	307
geneID17536	0
geneID17537	0
geneID17538	7545
geneID17539	0
geneID17540	1463
geneID17541	278
geneID17542	1
geneID17543	913
geneID17544	2188
geneID17545	0
geneID17546	0
geneID17547	410
geneID17548	10
geneID17549	0
geneID17550	0
geneID17551	0
geneID17552	0
geneID17553	0
geneID17554	7581
geneID17555	94
geneID17556	55
geneID17557	701
geneID17558	0
geneID17559	0
geneID17560	0
geneID17561	0
geneID17562	0
geneID17563	337
geneID17564	203
geneID17565	0
geneID17566	0
geneID17567	1
geneID17568	17
geneID17569	0
geneID17570	0
geneID17571	241
geneID17572	569
geneID17573	0
geneID17574	12
geneID17575	195
geneID17576	0
geneID17577	1
geneID17578	342
geneID17579	203
geneID17580	323
geneID17581	1543
geneID17582	333
geneID17583	1031
geneID17584	282
geneID17585	238
geneID17586	180
geneID17587	0
geneID17588	0
geneID17589	85
geneID17590	229
geneID17591	166
geneID17592	4
geneID17593	0
geneID17594	316
geneID17595	987
geneID17596	0
geneID17597	0
geneID17598	0
geneID17599	0
geneID17600	0
geneID17601	0
geneID17602	0
geneID17603	0
geneID17604	1
geneID17605	44
geneID17606	374
geneID17607	0
geneID17608	1270
geneID17609	7
geneID17610	3373
geneID17611	279
geneID17612	28723
geneID17613	0
geneID17614	329
geneID17615	0
geneID17616	16
geneID17617	90
geneID17618	231
geneID17619	5
geneID17620	111
geneID17621	398
geneID17622	0
geneID17623	3158
geneID17624	0
geneID17625	0
geneID17626	401
geneID17627	7676
geneID17628	0
geneID17629	0
geneID17630	0
geneID17631	0
geneID17632	0
geneID17633	0
geneID17634	134
geneID17635	26
geneID17636	221
geneID17637	243
geneID17638	0
geneID17639	0
geneID17640	33
geneID17641	0
geneID17642	753
geneID17643	0
geneID17644	432
geneID17645	172
geneID17646	15
geneID17647	39
geneID17648	0
geneID17649	0
geneID17650	0
geneID17651	0
geneID17652	0
geneID17653	1797
geneID17654	2
geneID17655	693
geneID17656	0
geneID17657	631
geneID17658	765
geneID17659	0
geneID17660	458
geneID17661	0
geneID17662	592
geneID17663	206
geneID17664	329
geneID17665	0
geneID17666	1560
geneID17667	10
geneID17668	0
geneID17669	1
geneID17670	0
geneID17671	0
geneID17672	201
geneID17673	0
geneID17674	30
geneID17675	1166
geneID17676	237
geneID17677	359
geneID17678	30
geneID17679	10
geneID17680	0
geneID17681	0
geneID17682	299
geneID17683	4
geneID17684	2984
geneID17685	0
geneID17686	0
geneID17687	2
geneID17688	5
geneID17689	338
geneID17690	0
geneID17691	1841
geneID17692	225
geneID17693	1233
geneID17694	796
geneID17695	1066
geneID17696	361
geneID17697	180
geneID17698	3522
geneID17699	1134
geneID17700	1
geneID17701	1884
geneID17702	0
geneID17703	340
geneID17704	0
geneID17705	68
geneID17706	884
geneID17707	22
geneID17708	1194
geneID17709	0
geneID17710	1614
geneID17711	583
geneID17712	212
geneID17713	2
geneID17714	76
geneID17715	0
geneID17716	937
geneID17717	366
geneID17718	0
geneID17719	26
geneID17720	73
geneID17721	24
geneID17722	1437
geneID17723	0
geneID17724	0
geneID17725	0
geneID17726	35
geneID17727	84
geneID17728	5582
geneID17729	0
geneID17730	114
geneID17731	234
geneID17732	3
geneID17733	0
geneID17734	0
geneID17735	0
geneID17736	6
geneID17737	0
geneID17738	0
geneID17739	26
geneID17740	6
geneID17741	13
geneID17742	1025
geneID17743	600
geneID17744	0
geneID17745	0
geneID17746	774
geneID17747	0
geneID17748	375
geneID17749	191
geneID17750	0
geneID17751	0
geneID17752	0
geneID17753	296
geneID17754	303
geneID17755	315
geneID17756	87
geneID17757	11
geneID17758	28
geneID17759	0
geneID17760	466
geneID17761	0
geneID17762	0
geneID17763	0
geneID17764	0
geneID17765	11
geneID17766	1093
geneID17767	416
geneID17768	8
geneID17769	2317
geneID17770	207
geneID17771	131
geneID17772	24
geneID17773	169
geneID17774	363
geneID17775	0
geneID17776	0
geneID17777	1
geneID17778	0
geneID17779	6
geneID17780	7
geneID17781	5
geneID17782	274
geneID17783	0
geneID17784	0
geneID17785	7
geneID17786	350
geneID17787	294
geneID17788	421
geneID17789	318
geneID17790	110
geneID17791	6
geneID17792	312
geneID17793	253
geneID17794	353
geneID17795	676
geneID17796	3
geneID17797	1882
geneID17798	131
geneID17799	36
geneID17800	0
geneID17801	0
geneID17802	541
geneID17803	109
geneID17804	208
geneID17805	0
geneID17806	0
geneID17807	0
geneID17808	0
geneID17809	0
geneID17810	0
geneID17811	829
geneID17812	194
geneID17813	108
geneID17814	1
geneID17815	0
geneID17816	143
geneID17817	129
geneID17818	308
geneID17819	10
geneID17820	0
geneID17821	0
geneID17822	730
geneID17823	1
geneID17824	0
geneID17825	0
geneID17826	0
geneID17827	1
geneID17828	245
geneID17829	370
geneID17830	1
geneID17831	5818
geneID17832	0
geneID17833	0
geneID17834	3
geneID17835	3
geneID17836	322
geneID17837	3
geneID17838	167
geneID17839	8
geneID17840	3
geneID17841	1
geneID17842	0
geneID17843	0
geneID17844	276
geneID17845	0
geneID17846	0
geneID17847	707
geneID17848	310
geneID17849	10
geneID17850	1093
geneID17851	3674
geneID17852	936
geneID17853	0
geneID17854	521
geneID17855	496
geneID17856	2378
geneID17857	252
geneID17858	199
geneID17859	22
geneID17860	487
geneID17861	205
geneID17862	331
geneID17863	1526
geneID17864	0
geneID17865	0
geneID17866	221
geneID17867	577
geneID17868	229
geneID17869	469
geneID17870	417
geneID17871	1336
geneID17872	14165
geneID17873	0
geneID17874	0
geneID17875	0
geneID17876	121
geneID17877	136
geneID17878	66
geneID17879	0
geneID17880	139
geneID17881	692
geneID17882	17
geneID17883	191
geneID17884	328
geneID17885	0
geneID17886	0
geneID17887	0
geneID17888	0
geneID17889	0
geneID17890	400
geneID17891	836
geneID17892	0
geneID17893	18
geneID17894	611
geneID17895	659
geneID17896	1
geneID17897	123
geneID17898	1080
geneID17899	0
geneID17900	332
geneID17901	0
geneID17902	0
geneID17903	0
geneID17904	0
geneID17905	320
geneID17906	50
geneID17907	2
geneID17908	207
geneID17909	189
geneID17910	1820
geneID17911	77
geneID17912	13
geneID17913	124
geneID17914	1164
geneID17915	70
geneID17916	619
geneID17917	0
geneID17918	0
geneID17919	0
geneID17920	1364
geneID17921	149
geneID17922	0
geneID17923	0
geneID17924	0
geneID17925	261
geneID17926	2
geneID17927	0
geneID17928	0
geneID17929	0
geneID17930	46
geneID17931	103
geneID17932	311
geneID17933	7
geneID17934	685
geneID17935	761
geneID17936	809
geneID17937	0
geneID17938	0
geneID17939	1
geneID17940	93
geneID17941	123
geneID17942	0
geneID17943	4065
geneID17944	0
geneID17945	2
geneID17946	377
geneID17947	0
geneID17948	0
geneID17949	451
geneID17950	544
geneID17951	1431
geneID17952	204
geneID17953	127
geneID17954	287
geneID17955	7
geneID17956	0
geneID17957	0
geneID17958	26
geneID17959	6
geneID17960	1618
geneID17961	20
geneID17962	1
geneID17963	904
geneID17964	0
geneID17965	73
geneID17966	894
geneID17967	182
geneID17968	1
geneID17969	1480
geneID17970	1
geneID17971	173
geneID17972	0
geneID17973	206
geneID17974	874
geneID17975	273
geneID17976	730
geneID17977	0
geneID17978	561
geneID17979	2243
geneID17980	1
geneID17981	31
geneID17982	3
geneID17983	2
geneID17984	226
geneID17985	2155
geneID17986	3594
geneID17987	0
geneID17988	113
geneID17989	49
geneID17990	6
geneID17991	0
geneID17992	1
geneID17993	4888
geneID17994	19939
geneID17995	187
geneID17996	0
geneID17997	0
geneID17998	0
geneID17999	0
geneID18000	581
geneID18001	209
geneID18002	0
geneID18003	150
geneID18004	2
geneID18005	562
geneID18006	115
geneID18007	0
geneID18008	3663
geneID18009	3746
geneID18010	247
geneID18011	1
geneID18012	681
geneID18013	0
geneID18014	583
geneID18015	193
geneID18016	320
geneID18017	111
geneID18018	3
geneID18019	0
geneID18020	946
geneID18021	211
geneID18022	98
geneID18023	2
geneID18024	270
geneID18025	94
geneID18026	823
geneID18027	1212
geneID18028	0
geneID18029	82
geneID18030	57
geneID18031	258
geneID18032	1049
geneID18033	1539
geneID18034	168
geneID18035	0
geneID18036	0
geneID18037	1080
geneID18038	615
geneID18039	1
geneID18040	0
geneID18041	0
geneID18042	685
geneID18043	0
geneID18044	0
geneID18045	0
geneID18046	199
geneID18047	1577
geneID18048	0
geneID18049	14
geneID18050	1458
geneID18051	0
geneID18052	3265
geneID18053	1674
geneID18054	371
geneID18055	1624
geneID18056	880
geneID18057	0
geneID18058	1184
geneID18059	1
geneID18060	0
geneID18061	2
geneID18062	8
geneID18063	483
geneID18064	4
geneID18065	8
geneID18066	0
geneID18067	470
geneID18068	2468
geneID18069	870
geneID18070	550
geneID18071	0
geneID18072	302
geneID18073	3
geneID18074	27
geneID18075	324
geneID18076	785
geneID18077	748
geneID18078	225
geneID18079	1
geneID18080	377
geneID18081	60
geneID18082	109
geneID18083	600
geneID18084	0
geneID18085	73
geneID18086	196
geneID18087	499
geneID18088	608
geneID18089	0
geneID18090	0
geneID18091	2
geneID18092	9
geneID18093	276
geneID18094	297
geneID18095	0
geneID18096	567
geneID18097	130
geneID18098	21
geneID18099	150
geneID18100	449
geneID18101	222
geneID18102	191
geneID18103	386
geneID18104	35
geneID18105	1
geneID18106	266
geneID18107	24
geneID18108	213
geneID18109	923
geneID18110	1547
geneID18111	0
geneID18112	0
geneID18113	390
geneID18114	986
geneID18115	0
geneID18116	0
geneID18117	0
geneID18118	6
geneID18119	125
geneID18120	33
geneID18121	179
geneID18122	255
geneID18123	17
geneID18124	1008
geneID18125	3541
geneID18126	1541
geneID18127	572
geneID18128	0
geneID18129	415
geneID18130	697
geneID18131	468
geneID18132	31
geneID18133	537
geneID18134	5613
geneID18135	423
geneID18136	244
geneID18137	0
geneID18138	479
geneID18139	13034
geneID18140	447
geneID18141	1307
geneID18142	433
geneID18143	2
geneID18144	0
