genes	counts
geneID12224	0
geneID12225	89
geneID12226	41
geneID12227	377
geneID12228	301
geneID12229	418
geneID12230	2
geneID12231	331
geneID12232	0
geneID12233	6266
geneID12234	1
geneID12235	534
geneID12236	155
geneID12237	461
geneID12238	17
geneID12239	251
geneID12240	301
geneID12241	133
geneID12242	519
geneID12243	97
geneID12244	903
geneID12245	875
geneID12246	0
geneID12247	195
geneID12248	259
geneID12249	79
geneID12250	6
geneID12251	286
geneID12252	336
geneID12253	2336
geneID12254	104
geneID12255	3673
geneID12256	845
geneID12257	2275
geneID12258	0
geneID12259	1
geneID12260	319
geneID12261	300
geneID12262	713
geneID12263	31
geneID12264	296
geneID12265	0
geneID12266	1
geneID12267	0
geneID12268	0
geneID12269	0
geneID12270	0
geneID12271	303
geneID12272	0
geneID12273	1204
geneID12274	0
geneID12275	9
geneID12276	524
geneID12277	444
geneID12278	344
geneID12279	101
geneID12280	812
geneID12281	486
geneID12282	339
geneID12283	153
geneID12284	583
geneID12285	10
geneID12286	0
geneID12287	0
geneID12288	64
geneID12289	296
geneID12290	551
geneID12291	8
geneID12292	803
geneID12293	471
geneID12294	4
geneID12295	197
geneID12296	0
geneID12297	108
geneID12298	129
geneID12299	382
geneID12300	677
geneID12301	0
geneID12302	112
geneID12303	374
geneID12304	1052
geneID12305	0
geneID12306	16
geneID12307	70
geneID12308	515
geneID12309	0
geneID12310	300
geneID12311	134
geneID12312	614
geneID12313	396
geneID12314	340
geneID12315	809
geneID12316	350
geneID12317	98
geneID12318	522
geneID12319	328
geneID12320	248
geneID12321	0
geneID12322	0
geneID12323	125
geneID12324	100
geneID12325	0
geneID12326	2
geneID12327	337
geneID12328	510
geneID12329	99
geneID12330	1
geneID12331	326
geneID12332	87
geneID12333	0
geneID12334	935
geneID12335	319
geneID12336	245
geneID12337	1
geneID12338	169
geneID12339	303
geneID12340	0
geneID12341	0
geneID12342	0
geneID12343	0
geneID12344	2
geneID12345	1761
geneID12346	301
geneID12347	188
geneID12348	229
geneID12349	1266
geneID12350	92
geneID12351	904
geneID12352	4
geneID12353	1578
geneID12354	261
geneID12355	0
geneID12356	215
geneID12357	233
geneID12358	349
geneID12359	0
geneID12360	325
geneID12361	765
geneID12362	2
geneID12363	0
geneID12364	263
geneID12365	243
geneID12366	0
geneID12367	54
geneID12368	338
geneID12369	0
geneID12370	1012
geneID12371	1670
geneID12372	153
geneID12373	238
geneID12374	3
geneID12375	0
geneID12376	0
geneID12377	0
geneID12378	351
geneID12379	1704
geneID12380	2
geneID12381	348
geneID12382	0
geneID12383	116
geneID12384	1181
geneID12385	0
geneID12386	308
geneID12387	260
geneID12388	1
geneID12389	0
geneID12390	69
geneID12391	4
geneID12392	10
geneID12393	117
geneID12394	130
geneID12395	58
geneID12396	0
geneID12397	487
geneID12398	25
geneID12399	75
geneID12400	333
geneID12401	2
geneID12402	2182
geneID12403	2523
geneID12404	1
geneID12405	0
geneID12406	0
geneID12407	2324
geneID12408	0
geneID12409	962
geneID12410	338
geneID12411	105
geneID12412	104
geneID12413	70
geneID12414	1555
geneID12415	84
geneID12416	305
geneID12417	12
geneID12418	405
geneID12419	0
geneID12420	0
geneID12421	249
geneID12422	0
geneID12423	268
geneID12424	0
geneID12425	0
geneID12426	0
geneID12427	0
geneID12428	0
geneID12429	3
geneID12430	339
geneID12431	2950
geneID12432	70
geneID12433	0
geneID12434	354
geneID12435	124
geneID12436	0
geneID12437	108
geneID12438	1395
geneID12439	45
geneID12440	104
geneID12441	0
geneID12442	208
geneID12443	991
geneID12444	8817
geneID12445	443
geneID12446	213
geneID12447	639
geneID12448	2
geneID12449	1418
geneID12450	12
geneID12451	26
geneID12452	434
geneID12453	28
geneID12454	383
geneID12455	229
geneID12456	5502
geneID12457	11
geneID12458	128
geneID12459	11
geneID12460	637
geneID12461	0
geneID12462	54
geneID12463	493
geneID12464	2157
geneID12465	191
geneID12466	416
geneID12467	0
geneID12468	38
geneID12469	10
geneID12470	334
geneID12471	162
geneID12472	0
geneID12473	149
geneID12474	295
geneID12475	173
geneID12476	164
geneID12477	0
geneID12478	2208
geneID12479	0
geneID12480	91
geneID12481	2
geneID12482	0
geneID12483	307
geneID12484	335
geneID12485	134
geneID12486	1248
geneID12487	1
geneID12488	24
geneID12489	9681
geneID12490	370
geneID12491	75
geneID12492	472
geneID12493	1774
geneID12494	1
geneID12495	0
geneID12496	3
geneID12497	0
geneID12498	0
geneID12499	568
geneID12500	66
geneID12501	16
geneID12502	616
geneID12503	104
geneID12504	128
geneID12505	954
geneID12506	3
geneID12507	179
geneID12508	798
geneID12509	6196
geneID12510	661
geneID12511	317
geneID12512	761
geneID12513	290
geneID12514	1
geneID12515	280
geneID12516	199
geneID12517	0
geneID12518	480
geneID12519	7
geneID12520	393
geneID12521	0
geneID12522	0
geneID12523	0
geneID12524	51
geneID12525	1570
geneID12526	678
geneID12527	1382
geneID12528	835
geneID12529	247
geneID12530	319
geneID12531	268
geneID12532	688
geneID12533	207
geneID12534	364
geneID12535	666
geneID12536	352
geneID12537	2228
geneID12538	254
geneID12539	14
geneID12540	0
geneID12541	0
geneID12542	4
geneID12543	10
geneID12544	1
geneID12545	408
geneID12546	425
geneID12547	0
geneID12548	2
geneID12549	234
geneID12550	181
geneID12551	0
geneID12552	1
geneID12553	377
geneID12554	393
geneID12555	329
geneID12556	354
geneID12557	305
geneID12558	804
geneID12559	813
geneID12560	337
geneID12561	153
geneID12562	641
geneID12563	443
geneID12564	343
geneID12565	0
geneID12566	1454
geneID12567	425
geneID12568	164
geneID12569	192
geneID12570	143
geneID12571	43
geneID12572	0
geneID12573	12
geneID12574	181
geneID12575	2
geneID12576	658
geneID12577	96
geneID12578	0
geneID12579	4066
geneID12580	669
geneID12581	1408
geneID12582	3
geneID12583	66
geneID12584	0
geneID12585	0
geneID12586	0
geneID12587	283
geneID12588	531
geneID12589	1
geneID12590	3
geneID12591	2
geneID12592	2
geneID12593	373
geneID12594	338
geneID12595	2078
geneID12596	172
geneID12597	792
geneID12598	0
geneID12599	0
geneID12600	143
geneID12601	2
geneID12602	602
geneID12603	393
geneID12604	934
geneID12605	2
geneID12606	33
geneID12607	317
geneID12608	532
geneID12609	179
geneID12610	470
geneID12611	186
geneID12612	1
geneID12613	1050
geneID12614	286
geneID12615	6
geneID12616	28
geneID12617	423
geneID12618	6068
geneID12619	0
geneID12620	2
geneID12621	263
geneID12622	384
geneID12623	21
geneID12624	212
geneID12625	1137
geneID12626	845
geneID12627	923
geneID12628	21
geneID12629	0
geneID12630	556
geneID12631	356
geneID12632	538
geneID12633	392
geneID12634	0
geneID12635	0
geneID12636	0
geneID12637	805
geneID12638	444
geneID12639	0
geneID12640	10
geneID12641	0
geneID12642	491
geneID12643	962
geneID12644	79
geneID12645	283
geneID12646	481
geneID12647	965
geneID12648	575
geneID12649	396
geneID12650	0
geneID12651	88
geneID12652	0
geneID12653	5
geneID12654	0
geneID12655	9
geneID12656	1134
geneID12657	106
geneID12658	85
geneID12659	0
geneID12660	0
geneID12661	1
geneID12662	11
geneID12663	236
geneID12664	430
geneID12665	461
geneID12666	6079
geneID12667	4219
geneID12668	179
geneID12669	1402
geneID12670	0
geneID12671	1146
geneID12672	539
geneID12673	713
geneID12674	40
geneID12675	144
geneID12676	735
geneID12677	900
geneID12678	1484
geneID12679	5
geneID12680	0
geneID12681	44
geneID12682	0
geneID12683	172
geneID12684	0
geneID12685	9
geneID12686	12
geneID12687	0
geneID12688	0
geneID12689	733
geneID12690	98
geneID12691	191
geneID12692	17
geneID12693	1
geneID12694	84
geneID12695	0
geneID12696	1545
geneID12697	1
geneID12698	109
geneID12699	117
geneID12700	9
geneID12701	1002
geneID12702	2190
geneID12703	1
geneID12704	41
geneID12705	788
geneID12706	45
geneID12707	52
geneID12708	0
geneID12709	69
geneID12710	144
geneID12711	349
geneID12712	0
geneID12713	0
geneID12714	14
geneID12715	192
geneID12716	2
geneID12717	5
geneID12718	652
geneID12719	1042
geneID12720	115
geneID12721	855
geneID12722	0
geneID12723	6
geneID12724	1
geneID12725	55
geneID12726	6555
geneID12727	959
geneID12728	458
geneID12729	0
geneID12730	832
geneID12731	48
geneID12732	17
geneID12733	625
geneID12734	350
geneID12735	466
geneID12736	76
geneID12737	0
geneID12738	0
geneID12739	99
geneID12740	0
geneID12741	977
geneID12742	29
geneID12743	227
geneID12744	299
geneID12745	153
geneID12746	1234
geneID12747	1936
geneID12748	634
geneID12749	88
geneID12750	12
geneID12751	590
geneID12752	63
geneID12753	11
geneID12754	767
geneID12755	518
geneID12756	650
geneID12757	340
geneID12758	696
geneID12759	101
geneID12760	783
geneID12761	6
geneID12762	807
geneID12763	1604
geneID12764	0
geneID12765	0
geneID12766	458
geneID12767	0
geneID12768	699
geneID12769	0
geneID12770	951
geneID12771	1
geneID12772	573
geneID12773	0
geneID12774	753
geneID12775	70
geneID12776	0
geneID12777	9
geneID12778	0
geneID12779	801
geneID12780	5
geneID12781	1140
geneID12782	281
geneID12783	2493
geneID12784	4375
geneID12785	360
geneID12786	0
geneID12787	0
geneID12788	3
geneID12789	0
geneID12790	80
geneID12791	171
geneID12792	0
geneID12793	0
geneID12794	0
geneID12795	0
geneID12796	8
geneID12797	161
geneID12798	57
geneID12799	10
geneID12800	88
geneID12801	68
geneID12802	39
geneID12803	73
geneID12804	3314
geneID12805	71
geneID12806	21
geneID12807	8
geneID12808	4
geneID12809	301
geneID12810	515
geneID12811	0
geneID12812	0
geneID12813	266
geneID12814	0
geneID12815	0
geneID12816	525
geneID12817	119
geneID12818	469
geneID12819	85
geneID12820	122
geneID12821	142
geneID12822	19
geneID12823	326
geneID12824	84
geneID12825	0
geneID12826	341
geneID12827	713
geneID12828	35
geneID12829	330
geneID12830	208
geneID12831	0
geneID12832	494
geneID12833	1202
geneID12834	117
geneID12835	222
geneID12836	3511
geneID12837	13
geneID12838	1
geneID12839	228
geneID12840	0
geneID12841	492
geneID12842	0
geneID12843	9
geneID12844	3014
geneID12845	700
geneID12846	351
geneID12847	1170
geneID12848	251
geneID12849	0
geneID12850	195
geneID12851	111
geneID12852	417
geneID12853	267
geneID12854	762
geneID12855	432
geneID12856	0
geneID12857	12
geneID12858	701
geneID12859	45
geneID12860	321
geneID12861	327
geneID12862	449
geneID12863	1
geneID12864	297
geneID12865	4131
geneID12866	47
geneID12867	249
geneID12868	256
geneID12869	1
geneID12870	0
geneID12871	0
geneID12872	276
geneID12873	94
geneID12874	0
geneID12875	96
geneID12876	5
geneID12877	28
geneID12878	623
geneID12879	161
geneID12880	87
geneID12881	319
geneID12882	795
geneID12883	158
geneID12884	18
geneID12885	30
geneID12886	39
geneID12887	0
geneID12888	1855
geneID12889	0
geneID12890	417
geneID12891	156
geneID12892	118
geneID12893	91
geneID12894	458
geneID12895	73
geneID12896	289
geneID12897	0
geneID12898	672
geneID12899	419
geneID12900	426
geneID12901	778
geneID12902	1
geneID12903	0
geneID12904	1
geneID12905	34
geneID12906	999
geneID12907	225
geneID12908	0
geneID12909	6
geneID12910	0
geneID12911	1150
geneID12912	444
geneID12913	0
geneID12914	171
geneID12915	546
geneID12916	0
geneID12917	0
geneID12918	491
geneID12919	142
geneID12920	156
geneID12921	916
geneID12922	12
geneID12923	627
geneID12924	8
geneID12925	748
geneID12926	529
geneID12927	0
geneID12928	171
geneID12929	122
geneID12930	3180
geneID12931	0
geneID12932	81
geneID12933	10
geneID12934	45
geneID12935	30
geneID12936	475
geneID12937	4
geneID12938	254
geneID12939	219
geneID12940	0
geneID12941	430
geneID12942	1196
geneID12943	0
geneID12944	0
geneID12945	831
geneID12946	62
geneID12947	122
geneID12948	0
geneID12949	0
geneID12950	398
geneID12951	45
geneID12952	487
geneID12953	1811
geneID12954	0
geneID12955	628
geneID12956	1016
geneID12957	149
geneID12958	2963
geneID12959	201
geneID12960	3
geneID12961	70
geneID12962	16
geneID12963	240
geneID12964	861
geneID12965	2
geneID12966	3601
geneID12967	253
geneID12968	390
geneID12969	341
geneID12970	0
geneID12971	62
geneID12972	144
geneID12973	2028
geneID12974	71
geneID12975	11
geneID12976	234
geneID12977	15
geneID12978	81
geneID12979	214
geneID12980	294
geneID12981	0
geneID12982	46
geneID12983	655
geneID12984	1599
geneID12985	601
geneID12986	1105
geneID12987	473
geneID12988	73
geneID12989	1602
geneID12990	1
geneID12991	617
geneID12992	109
geneID12993	14
geneID12994	124
geneID12995	41
geneID12996	0
geneID12997	1983
geneID12998	19
geneID12999	33
geneID13000	1058
geneID13001	55
geneID13002	1696
geneID13003	15
geneID13004	0
geneID13005	0
geneID13006	789
geneID13007	1169
geneID13008	1039
geneID13009	1227
geneID13010	172
geneID13011	427
geneID13012	9
geneID13013	1221
geneID13014	0
geneID13015	0
geneID13016	0
geneID13017	0
geneID13018	151
geneID13019	54
geneID13020	305
geneID13021	0
geneID13022	0
geneID13023	0
geneID13024	45
geneID13025	343
geneID13026	1494
geneID13027	12738
geneID13028	44
geneID13029	23
geneID13030	17
geneID13031	0
geneID13032	47
geneID13033	78
geneID13034	46
geneID13035	3
geneID13036	27
geneID13037	448
geneID13038	127
geneID13039	0
geneID13040	370
geneID13041	65
geneID13042	2082
geneID13043	303
geneID13044	4
geneID13045	963
geneID13046	0
geneID13047	865
geneID13048	989
geneID13049	311
geneID13050	0
geneID13051	496
geneID13052	76
geneID13053	1004
geneID13054	0
geneID13055	87
geneID13056	0
geneID13057	0
geneID13058	237
geneID13059	14
geneID13060	0
geneID13061	452
geneID13062	940
geneID13063	0
geneID13064	0
geneID13065	95
geneID13066	52
geneID13067	248
geneID13068	0
geneID13069	338
geneID13070	144
geneID13071	1324
geneID13072	4
geneID13073	26
geneID13074	0
geneID13075	774
geneID13076	275
geneID13077	452
geneID13078	24
geneID13079	0
geneID13080	0
geneID13081	0
geneID13082	0
geneID13083	1992
geneID13084	2489
geneID13085	1
geneID13086	0
geneID13087	522
geneID13088	1007
geneID13089	9
geneID13090	22
geneID13091	0
geneID13092	957
geneID13093	110
geneID13094	0
geneID13095	0
geneID13096	1
geneID13097	3
geneID13098	351
geneID13099	478
geneID13100	0
geneID13101	350
geneID13102	864
geneID13103	188
geneID13104	1034
geneID13105	110
geneID13106	0
geneID13107	10
geneID13108	4444
geneID13109	4
geneID13110	215
geneID13111	62
geneID13112	424
geneID13113	508
geneID13114	443
geneID13115	29
geneID13116	1132
geneID13117	268
geneID13118	0
geneID13119	0
geneID13120	0
geneID13121	380
geneID13122	0
geneID13123	0
geneID13124	0
geneID13125	0
geneID13126	0
geneID13127	0
geneID13128	6
geneID13129	230
geneID13130	0
geneID13131	165
geneID13132	115
geneID13133	0
geneID13134	89
geneID13135	162
geneID13136	89
geneID13137	440
geneID13138	88
geneID13139	88
geneID13140	43
geneID13141	0
geneID13142	503
geneID13143	43
geneID13144	203
geneID13145	56
geneID13146	19
geneID13147	0
geneID13148	8
geneID13149	230
geneID13150	613
geneID13151	2
geneID13152	446
geneID13153	254
geneID13154	132
geneID13155	451
geneID13156	218
geneID13157	643
geneID13158	256
geneID13159	1049
geneID13160	0
geneID13161	776
geneID13162	77
geneID13163	263
geneID13164	106
geneID13165	558
geneID13166	233
geneID13167	212
geneID13168	735
geneID13169	411
geneID13170	84
geneID13171	873
geneID13172	1
geneID13173	0
geneID13174	0
geneID13175	116
geneID13176	86
geneID13177	305
geneID13178	2290
geneID13179	454
geneID13180	555
geneID13181	558
geneID13182	70
geneID13183	3201
geneID13184	359
geneID13185	272
geneID13186	1054
geneID13187	0
geneID13188	1802
geneID13189	692
geneID13190	0
geneID13191	401
geneID13192	880
geneID13193	15
geneID13194	0
geneID13195	3080
geneID13196	0
geneID13197	572
geneID13198	176
geneID13199	1
geneID13200	226
geneID13201	0
geneID13202	427
geneID13203	0
geneID13204	6
geneID13205	211
geneID13206	143
geneID13207	0
geneID13208	630
geneID13209	0
geneID13210	61
geneID13211	41
geneID13212	128
geneID13213	0
geneID13214	0
geneID13215	0
geneID13216	153
geneID13217	4
geneID13218	243
geneID13219	287
geneID13220	3408
geneID13221	0
geneID13222	1355
geneID13223	729
geneID13224	239
geneID13225	258
geneID13226	0
geneID13227	0
geneID13228	0
geneID13229	391
geneID13230	0
geneID13231	1469
geneID13232	225
geneID13233	103
geneID13234	0
geneID13235	888
geneID13236	470
geneID13237	0
geneID13238	0
geneID13239	0
geneID13240	6
geneID13241	1
geneID13242	105
geneID13243	0
geneID13244	1385
geneID13245	0
geneID13246	48
geneID13247	81
geneID13248	650
geneID13249	0
geneID13250	8
geneID13251	3
geneID13252	1825
geneID13253	55
geneID13254	0
geneID13255	112
geneID13256	0
geneID13257	1
geneID13258	252
geneID13259	4860
geneID13260	556
geneID13261	475
geneID13262	47
geneID13263	31
geneID13264	0
geneID13265	3350
geneID13266	752
geneID13267	203
geneID13268	0
geneID13269	431
geneID13270	275
geneID13271	24
geneID13272	320
geneID13273	679
geneID13274	86
geneID13275	91
geneID13276	1133
geneID13277	60
geneID13278	238
geneID13279	281
geneID13280	341
geneID13281	26
geneID13282	0
geneID13283	427
geneID13284	164
geneID13285	554
geneID13286	595
geneID13287	369
geneID13288	111
geneID13289	186
geneID13290	30
geneID13291	0
geneID13292	55
geneID13293	1839
geneID13294	0
geneID13295	0
geneID13296	198
geneID13297	0
geneID13298	0
geneID13299	1129
geneID13300	455
geneID13301	703
geneID13302	0
geneID13303	61
geneID13304	0
geneID13305	2218
geneID13306	1036
geneID13307	4
geneID13308	282
geneID13309	34
geneID13310	255
geneID13311	291
geneID13312	3
geneID13313	164
geneID13314	37
geneID13315	214
geneID13316	19
geneID13317	0
geneID13318	101
geneID13319	371
geneID13320	128
geneID13321	2
geneID13322	1
geneID13323	77
geneID13324	399
geneID13325	2
geneID13326	244
geneID13327	73
geneID13328	43
geneID13329	2
geneID13330	114
geneID13331	0
geneID13332	807
geneID13333	0
geneID13334	221
geneID13335	799
geneID13336	416
geneID13337	63
geneID13338	197
geneID13339	813
geneID13340	11
geneID13341	180
geneID13342	651
geneID13343	911
geneID13344	381
geneID13345	0
geneID13346	897
geneID13347	0
geneID13348	64
geneID13349	1
geneID13350	531
geneID13351	5
geneID13352	535
geneID13353	0
geneID13354	0
geneID13355	0
geneID13356	0
geneID13357	17
geneID13358	410
geneID13359	214
geneID13360	579
geneID13361	8
geneID13362	0
geneID13363	823
geneID13364	173
geneID13365	0
geneID13366	0
geneID13367	25
geneID13368	1373
geneID13369	613
geneID13370	2882
geneID13371	236
geneID13372	427
geneID13373	517
geneID13374	305
geneID13375	609
geneID13376	5616
geneID13377	513
geneID13378	512
geneID13379	13
geneID13380	274
geneID13381	452
geneID13382	0
geneID13383	0
geneID13384	173
geneID13385	257
geneID13386	574
geneID13387	3
geneID13388	64
geneID13389	0
geneID13390	159
geneID13391	967
geneID13392	259
geneID13393	440
geneID13394	91
geneID13395	1618
geneID13396	742
geneID13397	218
geneID13398	325
geneID13399	0
geneID13400	108
geneID13401	3512
geneID13402	439
geneID13403	327
geneID13404	115
geneID13405	51
geneID13406	23
geneID13407	0
geneID13408	190
geneID13409	85
geneID13410	0
geneID13411	1046
geneID13412	1
geneID13413	0
geneID13414	141
geneID13415	4
geneID13416	0
geneID13417	50
geneID13418	0
geneID13419	1
geneID13420	1767
geneID13421	623
geneID13422	300
geneID13423	947
geneID13424	132
geneID13425	352
geneID13426	577
geneID13427	29
geneID13428	322
geneID13429	602
geneID13430	874
geneID13431	1
geneID13432	295
geneID13433	2
geneID13434	0
geneID13435	288
geneID13436	0
geneID13437	2974
geneID13438	10
geneID13439	0
geneID13440	300
geneID13441	32
geneID13442	361
geneID13443	1103
geneID13444	6
geneID13445	4
geneID13446	87
geneID13447	79
geneID13448	49
geneID13449	277
geneID13450	150
geneID13451	129
geneID13452	1
geneID13453	3
geneID13454	796
geneID13455	462
geneID13456	0
geneID13457	0
geneID13458	173
geneID13459	19
geneID13460	1
geneID13461	0
geneID13462	38
geneID13463	0
geneID13464	233
geneID13465	657
geneID13466	33
geneID13467	235
geneID13468	58
geneID13469	2502
geneID13470	423
geneID13471	0
geneID13472	1
geneID13473	0
geneID13474	374
geneID13475	58
geneID13476	340
geneID13477	0
geneID13478	2
geneID13479	912
geneID13480	294
geneID13481	441
geneID13482	257
geneID13483	16
geneID13484	709
geneID13485	40
geneID13486	0
geneID13487	1
geneID13488	114
geneID13489	6
geneID13490	283
geneID13491	0
geneID13492	88
geneID13493	46
geneID13494	0
geneID13495	118
geneID13496	397
geneID13497	358
geneID13498	5
geneID13499	0
geneID13500	0
geneID13501	11
geneID13502	0
geneID13503	389
geneID13504	0
geneID13505	0
geneID13506	0
geneID13507	2
geneID13508	3843
geneID13509	465
geneID13510	265
geneID13511	3
geneID13512	245
geneID13513	548
geneID13514	399
geneID13515	0
geneID13516	0
geneID13517	387
geneID13518	28
geneID13519	306
geneID13520	0
geneID13521	460
geneID13522	1
geneID13523	568
geneID13524	1496
geneID13525	2
geneID13526	654
geneID13527	479
geneID13528	3
geneID13529	30
geneID13530	399
geneID13531	5
geneID13532	60
geneID13533	140
geneID13534	390
geneID13535	156
geneID13536	1217
geneID13537	37
geneID13538	0
geneID13539	1
geneID13540	0
geneID13541	1
geneID13542	254
geneID13543	3
geneID13544	0
geneID13545	94
geneID13546	1
geneID13547	0
geneID13548	0
geneID13549	162
geneID13550	222
geneID13551	0
geneID13552	35
geneID13553	376
geneID13554	0
geneID13555	0
geneID13556	409
geneID13557	33
geneID13558	316
geneID13559	0
geneID13560	0
geneID13561	0
geneID13562	0
geneID13563	35
geneID13564	584
geneID13565	16
geneID13566	818
geneID13567	0
geneID13568	325
geneID13569	0
geneID13570	11
geneID13571	134
geneID13572	18
geneID13573	222
geneID13574	173
geneID13575	251
geneID13576	0
geneID13577	242
geneID13578	4
geneID13579	859
geneID13580	186
geneID13581	0
geneID13582	0
geneID13583	0
geneID13584	246
geneID13585	430
geneID13586	341
geneID13587	8
geneID13588	0
geneID13589	75
geneID13590	0
geneID13591	262
geneID13592	318
geneID13593	0
geneID13594	0
geneID13595	0
geneID13596	1
geneID13597	618
geneID13598	85
geneID13599	2
geneID13600	25
geneID13601	0
geneID13602	0
geneID13603	0
geneID13604	0
geneID13605	0
geneID13606	0
geneID13607	133
geneID13608	2
geneID13609	0
geneID13610	0
geneID13611	0
geneID13612	0
geneID13613	0
geneID13614	0
geneID13615	0
geneID13616	0
geneID13617	0
geneID13618	0
geneID13619	0
geneID13620	0
geneID13621	2
geneID13622	20
geneID13623	0
geneID13624	3
geneID13625	0
geneID13626	373
geneID13627	1684
geneID13628	7046
geneID13629	68
geneID13630	771
geneID13631	4
geneID13632	1088
geneID13633	228
geneID13634	40
geneID13635	257
geneID13636	346
geneID13637	975
geneID13638	507
geneID13639	5656
geneID13640	0
geneID13641	0
geneID13642	2
geneID13643	0
geneID13644	32
geneID13645	655
geneID13646	14
geneID13647	555
geneID13648	571
geneID13649	938
geneID13650	1017
geneID13651	664
geneID13652	0
geneID13653	0
geneID13654	0
geneID13655	26
geneID13656	2787
geneID13657	20
geneID13658	51
geneID13659	6
geneID13660	307
geneID13661	0
geneID13662	398
geneID13663	91
geneID13664	0
geneID13665	3914
geneID13666	24
geneID13667	1
geneID13668	78
geneID13669	358
geneID13670	0
geneID13671	0
geneID13672	0
geneID13673	973
geneID13674	317
geneID13675	21
geneID13676	107
geneID13677	1
geneID13678	1
geneID13679	0
geneID13680	284
geneID13681	4
geneID13682	0
geneID13683	549
geneID13684	0
geneID13685	0
geneID13686	983
geneID13687	98
geneID13688	178
geneID13689	71
geneID13690	0
geneID13691	0
geneID13692	0
geneID13693	0
geneID13694	0
geneID13695	8
geneID13696	25
geneID13697	949
geneID13698	0
geneID13699	877
geneID13700	1625
geneID13701	0
geneID13702	73
geneID13703	9
geneID13704	4
geneID13705	135
geneID13706	783
geneID13707	10
geneID13708	2
geneID13709	0
geneID13710	249
geneID13711	1203
geneID13712	48
geneID13713	2
geneID13714	0
geneID13715	2
geneID13716	24
geneID13717	150
geneID13718	298
geneID13719	3158
geneID13720	3
geneID13721	0
geneID13722	0
geneID13723	304
geneID13724	463
geneID13725	509
geneID13726	3
geneID13727	162
geneID13728	90
geneID13729	0
geneID13730	192
geneID13731	0
geneID13732	1069
geneID13733	525
geneID13734	10
geneID13735	91
geneID13736	24
geneID13737	4
geneID13738	0
geneID13739	0
geneID13740	0
geneID13741	117
geneID13742	211
geneID13743	0
geneID13744	0
geneID13745	42
geneID13746	0
geneID13747	0
geneID13748	0
geneID13749	0
geneID13750	1
geneID13751	32
geneID13752	165
geneID13753	0
geneID13754	3
geneID13755	0
geneID13756	0
geneID13757	1
geneID13758	82
geneID13759	17
geneID13760	0
geneID13761	396
geneID13762	48
geneID13763	801
geneID13764	576
geneID13765	0
geneID13766	77
geneID13767	114
geneID13768	94
geneID13769	0
geneID13770	0
geneID13771	137
geneID13772	0
geneID13773	5133
geneID13774	477
geneID13775	362
geneID13776	0
geneID13777	15
geneID13778	1
geneID13779	421
geneID13780	0
geneID13781	0
geneID13782	3
geneID13783	579
geneID13784	33
geneID13785	587
geneID13786	248
geneID13787	4
geneID13788	305
geneID13789	205
geneID13790	891
geneID13791	698
geneID13792	653
geneID13793	58
geneID13794	28
geneID13795	1272
geneID13796	0
geneID13797	0
geneID13798	0
geneID13799	0
geneID13800	364
geneID13801	0
geneID13802	389
geneID13803	1639
geneID13804	0
geneID13805	0
geneID13806	406
geneID13807	1275
geneID13808	414
geneID13809	0
geneID13810	0
geneID13811	614
geneID13812	308
geneID13813	681
geneID13814	386
geneID13815	0
geneID13816	351
geneID13817	173
geneID13818	0
geneID13819	271
geneID13820	3150
geneID13821	903
geneID13822	1281
geneID13823	137
geneID13824	0
geneID13825	0
geneID13826	5
geneID13827	51
geneID13828	3117
geneID13829	734
geneID13830	380
geneID13831	434
geneID13832	19
geneID13833	2749
geneID13834	0
geneID13835	0
geneID13836	0
geneID13837	0
geneID13838	694
geneID13839	2590
geneID13840	93
geneID13841	346
geneID13842	14
geneID13843	143
geneID13844	400
geneID13845	517
geneID13846	0
geneID13847	0
geneID13848	0
geneID13849	4
geneID13850	1402
geneID13851	126
geneID13852	0
geneID13853	225
geneID13854	1
geneID13855	398
geneID13856	0
geneID13857	197
geneID13858	311
geneID13859	1023
geneID13860	687
geneID13861	594
geneID13862	297
geneID13863	358
geneID13864	0
geneID13865	0
geneID13866	0
geneID13867	6
geneID13868	0
geneID13869	2
geneID13870	0
geneID13871	191
geneID13872	0
geneID13873	0
geneID13874	0
geneID13875	0
geneID13876	6
geneID13877	0
geneID13878	149
geneID13879	503
geneID13880	4
geneID13881	175
geneID13882	438
geneID13883	78
geneID13884	71
geneID13885	1083
geneID13886	735
geneID13887	54
geneID13888	41
geneID13889	0
geneID13890	197
geneID13891	760
geneID13892	467
geneID13893	75
geneID13894	361
geneID13895	480
geneID13896	0
geneID13897	0
geneID13898	0
geneID13899	128
geneID13900	0
geneID13901	0
geneID13902	93
geneID13903	436
geneID13904	2
geneID13905	0
geneID13906	409
geneID13907	479
geneID13908	232
geneID13909	400
geneID13910	0
geneID13911	769
geneID13912	2
geneID13913	0
geneID13914	0
geneID13915	211
geneID13916	0
geneID13917	0
geneID13918	366
geneID13919	115
geneID13920	0
geneID13921	0
geneID13922	0
geneID13923	18
geneID13924	207
geneID13925	304
geneID13926	0
geneID13927	115
geneID13928	466
geneID13929	2
geneID13930	0
geneID13931	232
geneID13932	102
geneID13933	125
geneID13934	8763
geneID13935	88
geneID13936	0
geneID13937	194
geneID13938	56
geneID13939	88
geneID13940	15
geneID13941	20
geneID13942	10
geneID13943	6
geneID13944	3
geneID13945	0
geneID13946	0
geneID13947	0
geneID13948	0
geneID13949	205
geneID13950	754
geneID13951	0
geneID13952	30
geneID13953	180
geneID13954	0
