genes	counts
geneID11280	753
geneID11281	15
geneID11282	125
geneID11283	0
geneID11284	15
geneID11285	289
geneID11286	126
geneID11287	1
geneID11288	111
geneID11289	85
geneID11290	374
geneID11291	0
geneID11292	141
geneID11293	49
geneID11294	0
geneID11295	0
geneID11296	25
geneID11297	535
geneID11298	158
geneID11299	72
geneID11300	70
geneID11301	2275
geneID11302	0
geneID11303	282
geneID11304	216
geneID11305	795
geneID11306	513
geneID11307	130
geneID11308	32
geneID11309	47
geneID11310	18
geneID11311	507
geneID11312	402
geneID11313	11
geneID11314	0
geneID11315	0
geneID11316	399
geneID11317	327
geneID11318	410
geneID11319	0
geneID11320	0
geneID11321	0
geneID11322	5
geneID11323	686
geneID11324	0
geneID11325	32
geneID11326	0
geneID11327	0
geneID11328	256
geneID11329	66
geneID11330	472
geneID11331	10
geneID11332	0
geneID11333	0
geneID11334	262
geneID11335	169
geneID11336	1998
geneID11337	525
geneID11338	248
geneID11339	158
geneID11340	615
geneID11341	37
geneID11342	0
geneID11343	425
geneID11344	0
geneID11345	0
geneID11346	109
geneID11347	35
geneID11348	1
geneID11349	0
geneID11350	0
geneID11351	0
geneID11352	0
geneID11353	0
geneID11354	2958
geneID11355	0
geneID11356	254
geneID11357	352
geneID11358	0
geneID11359	0
geneID11360	350
geneID11361	0
geneID11362	0
geneID11363	0
geneID11364	0
geneID11365	0
geneID11366	0
geneID11367	0
geneID11368	0
geneID11369	111
geneID11370	0
geneID11371	386
geneID11372	27
geneID11373	5
geneID11374	56
geneID11375	1059
geneID11376	223
geneID11377	538
geneID11378	39
geneID11379	288
geneID11380	0
geneID11381	16
geneID11382	92
geneID11383	106
geneID11384	105
geneID11385	611
geneID11386	0
geneID11387	0
geneID11388	1314
geneID11389	51
geneID11390	898
geneID11391	103
geneID11392	0
geneID11393	4
geneID11394	63
geneID11395	0
geneID11396	1168
geneID11397	199
geneID11398	123
geneID11399	5
geneID11400	0
geneID11401	20
geneID11402	168
geneID11403	17
geneID11404	233
geneID11405	1
geneID11406	13
geneID11407	106
geneID11408	159
geneID11409	29
geneID11410	70
geneID11411	69
geneID11412	248
geneID11413	2
geneID11414	383
geneID11415	128
geneID11416	0
geneID11417	452
geneID11418	38
geneID11419	0
geneID11420	454
geneID11421	513
geneID11422	387
geneID11423	186
geneID11424	522
geneID11425	123
geneID11426	1
geneID11427	4
geneID11428	83
geneID11429	87
geneID11430	2
geneID11431	0
geneID11432	94
geneID11433	0
geneID11434	585
geneID11435	57
geneID11436	131
geneID11437	0
geneID11438	9
geneID11439	0
geneID11440	0
geneID11441	6
geneID11442	101
geneID11443	6
geneID11444	71
geneID11445	70
geneID11446	166
geneID11447	95
geneID11448	15
geneID11449	313
geneID11450	504
geneID11451	182
geneID11452	50
geneID11453	3496
geneID11454	1813
geneID11455	0
geneID11456	673
geneID11457	256
geneID11458	2
geneID11459	331
geneID11460	16
geneID11461	82
geneID11462	65
geneID11463	151
geneID11464	412
geneID11465	199
geneID11466	1265
geneID11467	398
geneID11468	735
geneID11469	2004
geneID11470	0
geneID11471	0
geneID11472	751
geneID11473	1463
geneID11474	1
geneID11475	151
geneID11476	59
geneID11477	280
geneID11478	0
geneID11479	231
geneID11480	55
geneID11481	51
geneID11482	377
geneID11483	811
geneID11484	21
geneID11485	281
geneID11486	4
geneID11487	103
geneID11488	5
geneID11489	253
geneID11490	0
geneID11491	0
geneID11492	871
geneID11493	58
geneID11494	176
geneID11495	58
geneID11496	9
geneID11497	192
geneID11498	0
geneID11499	18
geneID11500	147
geneID11501	970
geneID11502	1164
geneID11503	409
geneID11504	83
geneID11505	83
geneID11506	3428
geneID11507	322
geneID11508	176
geneID11509	0
geneID11510	363
geneID11511	4
geneID11512	4
geneID11513	457
geneID11514	1229
geneID11515	1
geneID11516	585
geneID11517	370
geneID11518	0
geneID11519	84
geneID11520	234
geneID11521	135
geneID11522	421
geneID11523	321
geneID11524	546
geneID11525	219
geneID11526	377
geneID11527	1313
geneID11528	67
geneID11529	531
geneID11530	449
geneID11531	8
geneID11532	0
geneID11533	224
geneID11534	465
geneID11535	0
geneID11536	4
geneID11537	172
geneID11538	174
geneID11539	55
geneID11540	318
geneID11541	0
geneID11542	329
geneID11543	158
geneID11544	13
geneID11545	138
geneID11546	142
geneID11547	0
geneID11548	266
geneID11549	0
geneID11550	0
geneID11551	2
geneID11552	44
geneID11553	2
geneID11554	121
geneID11555	15
geneID11556	98
geneID11557	184
geneID11558	385
geneID11559	356
geneID11560	606
geneID11561	0
geneID11562	158
geneID11563	543
geneID11564	427
geneID11565	53
geneID11566	838
geneID11567	182
geneID11568	342
geneID11569	255
geneID11570	10
geneID11571	12
geneID11572	64
geneID11573	0
geneID11574	60
geneID11575	187
geneID11576	0
geneID11577	0
geneID11578	410
geneID11579	0
geneID11580	14
geneID11581	0
geneID11582	0
geneID11583	0
geneID11584	361
geneID11585	88
geneID11586	82
geneID11587	158
geneID11588	217
geneID11589	282
geneID11590	0
geneID11591	21
geneID11592	85
geneID11593	2
geneID11594	497
geneID11595	0
geneID11596	0
geneID11597	0
geneID11598	133
geneID11599	1
geneID11600	41
geneID11601	75
geneID11602	0
geneID11603	66
geneID11604	6
geneID11605	0
geneID11606	102
geneID11607	0
geneID11608	0
geneID11609	18
geneID11610	0
geneID11611	0
geneID11612	70
geneID11613	178
geneID11614	196
geneID11615	102
geneID11616	68
geneID11617	363
geneID11618	47
geneID11619	0
geneID11620	0
geneID11621	482
geneID11622	148
geneID11623	0
geneID11624	0
geneID11625	0
geneID11626	286
geneID11627	77
geneID11628	0
geneID11629	1258
geneID11630	118
geneID11631	0
geneID11632	0
geneID11633	361
geneID11634	52
geneID11635	0
geneID11636	434
geneID11637	165
geneID11638	0
geneID11639	1588
geneID11640	348
geneID11641	1
geneID11642	73
geneID11643	8
geneID11644	0
geneID11645	0
geneID11646	0
geneID11647	1
geneID11648	1
geneID11649	4
geneID11650	229
geneID11651	35
geneID11652	139
geneID11653	172
geneID11654	46
geneID11655	0
geneID11656	1348
geneID11657	0
geneID11658	679
geneID11659	515
geneID11660	2212
geneID11661	156
geneID11662	187
geneID11663	199
geneID11664	15
geneID11665	7
geneID11666	72
geneID11667	5
geneID11668	2
geneID11669	1
geneID11670	1
geneID11671	5
geneID11672	161
geneID11673	309
geneID11674	0
geneID11675	13
geneID11676	5965
geneID11677	98
geneID11678	102
geneID11679	0
geneID11680	111
geneID11681	0
geneID11682	0
geneID11683	0
geneID11684	1
geneID11685	0
geneID11686	0
geneID11687	0
geneID11688	0
geneID11689	141
geneID11690	565
geneID11691	0
geneID11692	1593
geneID11693	0
geneID11694	0
geneID11695	1931
geneID11696	1
geneID11697	18
geneID11698	0
geneID11699	0
geneID11700	1580
geneID11701	135
geneID11702	0
geneID11703	0
geneID11704	73
geneID11705	0
geneID11706	6119
geneID11707	0
geneID11708	0
geneID11709	0
geneID11710	0
geneID11711	59
geneID11712	140
geneID11713	960
geneID11714	269
geneID11715	309
geneID11716	293
geneID11717	35
geneID11718	163
geneID11719	0
geneID11720	0
geneID11721	0
geneID11722	733
geneID11723	142
geneID11724	0
geneID11725	219
geneID11726	250
geneID11727	455
geneID11728	611
geneID11729	45
geneID11730	881
geneID11731	24
geneID11732	922
geneID11733	1
geneID11734	415
geneID11735	301
geneID11736	107
geneID11737	0
geneID11738	332
geneID11739	0
geneID11740	0
geneID11741	249
geneID11742	0
geneID11743	0
geneID11744	367
geneID11745	79
geneID11746	738
geneID11747	274
geneID11748	251
geneID11749	1328
geneID11750	0
geneID11751	559
geneID11752	289
geneID11753	304
geneID11754	6869
geneID11755	148
geneID11756	0
geneID11757	0
geneID11758	68
geneID11759	608
geneID11760	132
geneID11761	44
geneID11762	0
geneID11763	0
geneID11764	259
geneID11765	3616
geneID11766	225
geneID11767	461
geneID11768	0
geneID11769	0
geneID11770	92
geneID11771	5
geneID11772	58
geneID11773	132
geneID11774	0
geneID11775	0
geneID11776	195
geneID11777	87
geneID11778	322
geneID11779	196
geneID11780	255
geneID11781	430
geneID11782	2364
geneID11783	307
geneID11784	15
geneID11785	358
geneID11786	227
geneID11787	16
geneID11788	145
geneID11789	404
geneID11790	1
geneID11791	2
geneID11792	0
geneID11793	70
geneID11794	66
geneID11795	13
geneID11796	267
geneID11797	72
geneID11798	0
geneID11799	15
geneID11800	113
geneID11801	816
geneID11802	134
geneID11803	17
geneID11804	33
geneID11805	3
geneID11806	125
geneID11807	238
geneID11808	197
geneID11809	0
geneID11810	0
geneID11811	0
geneID11812	1
geneID11813	406
geneID11814	93
geneID11815	66
geneID11816	392
geneID11817	14
geneID11818	50
geneID11819	431
geneID11820	0
geneID11821	18
geneID11822	120
geneID11823	494
geneID11824	0
geneID11825	76
geneID11826	0
geneID11827	0
geneID11828	0
geneID11829	400
geneID11830	59
geneID11831	90
geneID11832	337
geneID11833	88
geneID11834	214
geneID11835	1169
geneID11836	0
geneID11837	345
geneID11838	0
geneID11839	4236
geneID11840	95
geneID11841	61
geneID11842	5156
geneID11843	636
geneID11844	0
geneID11845	2
geneID11846	4
geneID11847	156
geneID11848	2
geneID11849	51
geneID11850	43
geneID11851	0
geneID11852	297
geneID11853	80
geneID11854	841
geneID11855	54
geneID11856	162
geneID11857	77
geneID11858	129
geneID11859	5
geneID11860	0
geneID11861	1208
geneID11862	379
geneID11863	138
geneID11864	0
geneID11865	0
geneID11866	248
geneID11867	239
geneID11868	0
geneID11869	0
geneID11870	10
geneID11871	23
geneID11872	255
geneID11873	68
geneID11874	254
geneID11875	641
geneID11876	0
geneID11877	0
geneID11878	54
geneID11879	48
geneID11880	20
geneID11881	233
geneID11882	347
geneID11883	0
geneID11884	10
geneID11885	21
geneID11886	1
geneID11887	5
geneID11888	158
geneID11889	0
geneID11890	0
geneID11891	218
geneID11892	0
geneID11893	43
geneID11894	91
geneID11895	0
geneID11896	541
geneID11897	0
geneID11898	20
geneID11899	471
geneID11900	196
geneID11901	690
geneID11902	401
geneID11903	161
geneID11904	112
geneID11905	204
geneID11906	0
geneID11907	2
geneID11908	119
geneID11909	21
geneID11910	463
geneID11911	70
geneID11912	0
geneID11913	8
geneID11914	148
geneID11915	13
geneID11916	173
geneID11917	52
geneID11918	333
geneID11919	192
geneID11920	99
geneID11921	18
geneID11922	0
geneID11923	107
geneID11924	314
geneID11925	1
geneID11926	93
geneID11927	0
geneID11928	413
geneID11929	123
geneID11930	202
geneID11931	229
geneID11932	126
geneID11933	308
geneID11934	734
geneID11935	2
geneID11936	20
geneID11937	165
geneID11938	0
geneID11939	898
geneID11940	113
geneID11941	15
geneID11942	426
geneID11943	40
geneID11944	163
geneID11945	426
geneID11946	41
geneID11947	0
geneID11948	53
geneID11949	358
geneID11950	421
geneID11951	28
geneID11952	300
geneID11953	654
geneID11954	45
geneID11955	1057
geneID11956	163
geneID11957	0
geneID11958	413
geneID11959	0
geneID11960	70
geneID11961	286
geneID11962	43
geneID11963	11
geneID11964	469
geneID11965	292
geneID11966	71
geneID11967	2
geneID11968	1380
geneID11969	218
geneID11970	596
geneID11971	1012
geneID11972	7
geneID11973	2668
geneID11974	16
geneID11975	647
geneID11976	903
geneID11977	354
geneID11978	30
geneID11979	81
geneID11980	158
geneID11981	10
geneID11982	40
geneID11983	244
geneID11984	412
geneID11985	166
geneID11986	23
geneID11987	102
geneID11988	273
geneID11989	505
geneID11990	227
geneID11991	0
geneID11992	465
geneID11993	19
geneID11994	0
geneID11995	90
geneID11996	112
geneID11997	546
geneID11998	115
geneID11999	261
geneID12000	0
geneID12001	1172
geneID12002	0
geneID12003	2
geneID12004	1
geneID12005	0
geneID12006	83
geneID12007	244
geneID12008	107
geneID12009	14
geneID12010	1363
geneID12011	393
geneID12012	0
geneID12013	99
geneID12014	323
geneID12015	903
geneID12016	2756
geneID12017	3
geneID12018	31
geneID12019	290
geneID12020	1
geneID12021	1534
geneID12022	421
geneID12023	268
geneID12024	66
geneID12025	0
geneID12026	105
geneID12027	186
geneID12028	252
geneID12029	451
geneID12030	0
geneID12031	9
geneID12032	395
geneID12033	5
geneID12034	110
geneID12035	332
geneID12036	186
geneID12037	936
geneID12038	349
geneID12039	5
geneID12040	2
geneID12041	185
geneID12042	92
geneID12043	0
geneID12044	281
geneID12045	300
geneID12046	351
geneID12047	43
geneID12048	0
geneID12049	1755
geneID12050	65
geneID12051	0
geneID12052	134
geneID12053	153
geneID12054	654
geneID12055	0
geneID12056	21
geneID12057	157
geneID12058	61
geneID12059	0
geneID12060	18
geneID12061	73
geneID12062	271
geneID12063	73
geneID12064	359
geneID12065	145
geneID12066	183
geneID12067	37
geneID12068	25
geneID12069	172
geneID12070	5
geneID12071	277
geneID12072	0
geneID12073	269
geneID12074	214
geneID12075	35
geneID12076	659
geneID12077	437
geneID12078	464
geneID12079	84
geneID12080	105
geneID12081	0
geneID12082	77
geneID12083	18
geneID12084	163
geneID12085	168
geneID12086	62
geneID12087	1409
geneID12088	385
geneID12089	307
geneID12090	298
geneID12091	318
geneID12092	0
geneID12093	0
geneID12094	0
geneID12095	0
geneID12096	107
geneID12097	4
geneID12098	634
geneID12099	209
geneID12100	0
geneID12101	381
geneID12102	1
geneID12103	28
geneID12104	139
geneID12105	250
geneID12106	34
geneID12107	0
geneID12108	145
geneID12109	74
geneID12110	24
geneID12111	451
geneID12112	267
geneID12113	1348
geneID12114	1
geneID12115	0
geneID12116	2
geneID12117	40
geneID12118	836
geneID12119	0
geneID12120	2581
geneID12121	226
geneID12122	0
geneID12123	22
geneID12124	9218
geneID12125	1009
geneID12126	170
geneID12127	735
geneID12128	156
geneID12129	42
geneID12130	0
geneID12131	488
geneID12132	281
geneID12133	1
geneID12134	145
geneID12135	778
geneID12136	121
geneID12137	0
geneID12138	93
geneID12139	17
geneID12140	827
geneID12141	1581
geneID12142	0
geneID12143	155
geneID12144	0
geneID12145	1413
geneID12146	95
geneID12147	0
geneID12148	95
geneID12149	1
geneID12150	39
geneID12151	98
geneID12152	694
geneID12153	1
geneID12154	0
geneID12155	127
geneID12156	108
geneID12157	4
geneID12158	130
geneID12159	138
geneID12160	452
geneID12161	2290
geneID12162	783
geneID12163	233
geneID12164	105
geneID12165	397
geneID12166	22
geneID12167	59
geneID12168	27
geneID12169	222
geneID12170	13
geneID12171	1
geneID12172	63
geneID12173	23
geneID12174	326
geneID12175	40
geneID12176	240
geneID12177	48
geneID12178	497
geneID12179	52
geneID12180	31
geneID12181	644
geneID12182	709
geneID12183	0
geneID12184	0
geneID12185	0
geneID12186	0
geneID12187	287
geneID12188	8
geneID12189	8
geneID12190	186
geneID12191	80
geneID12192	8440
geneID12193	786
geneID12194	0
geneID12195	48
geneID12196	0
geneID12197	157
geneID12198	4730
geneID12199	2
geneID12200	0
geneID12201	0
geneID12202	427
geneID12203	11
geneID12204	80
geneID12205	0
geneID12206	0
geneID12207	202
geneID12208	188
geneID12209	105
geneID12210	4
geneID12211	352
geneID12212	0
geneID12213	7
geneID12214	170
geneID12215	45
geneID12216	3143
geneID12217	12
geneID12218	195
geneID12219	68
geneID12220	4
geneID12221	4067
geneID12222	0
geneID12223	8
geneID12224	0
geneID12225	56
geneID12226	15
geneID12227	240
geneID12228	224
geneID12229	218
geneID12230	0
geneID12231	230
geneID12232	1
geneID12233	5794
geneID12234	0
geneID12235	316
geneID12236	83
geneID12237	305
geneID12238	18
geneID12239	167
geneID12240	159
geneID12241	58
geneID12242	392
geneID12243	49
geneID12244	417
geneID12245	503
geneID12246	0
geneID12247	113
geneID12248	167
geneID12249	63
geneID12250	3
geneID12251	164
geneID12252	227
geneID12253	1889
geneID12254	40
geneID12255	3642
geneID12256	541
geneID12257	968
geneID12258	0
geneID12259	4
geneID12260	235
geneID12261	193
geneID12262	373
geneID12263	23
geneID12264	171
geneID12265	0
geneID12266	0
geneID12267	0
geneID12268	0
geneID12269	0
geneID12270	0
geneID12271	173
geneID12272	0
geneID12273	594
geneID12274	0
geneID12275	15
geneID12276	399
geneID12277	152
geneID12278	195
geneID12279	60
geneID12280	586
geneID12281	206
geneID12282	248
geneID12283	60
geneID12284	352
geneID12285	6
geneID12286	0
geneID12287	0
geneID12288	54
geneID12289	118
geneID12290	231
geneID12291	3
geneID12292	464
geneID12293	309
geneID12294	0
geneID12295	97
geneID12296	0
geneID12297	66
geneID12298	67
geneID12299	253
geneID12300	416
geneID12301	0
geneID12302	51
geneID12303	209
geneID12304	645
geneID12305	0
geneID12306	30
geneID12307	86
geneID12308	357
geneID12309	0
geneID12310	176
geneID12311	75
geneID12312	279
geneID12313	213
geneID12314	204
geneID12315	550
geneID12316	276
geneID12317	38
geneID12318	202
geneID12319	205
geneID12320	170
geneID12321	0
geneID12322	0
geneID12323	73
geneID12324	62
geneID12325	0
geneID12326	0
geneID12327	227
geneID12328	333
geneID12329	51
geneID12330	0
geneID12331	103
geneID12332	28
geneID12333	0
geneID12334	633
geneID12335	185
geneID12336	128
geneID12337	2
geneID12338	133
geneID12339	142
geneID12340	0
geneID12341	0
geneID12342	0
geneID12343	0
geneID12344	0
geneID12345	1042
geneID12346	177
geneID12347	108
geneID12348	159
geneID12349	961
geneID12350	71
geneID12351	554
geneID12352	0
geneID12353	1612
geneID12354	107
geneID12355	1
geneID12356	120
geneID12357	180
geneID12358	201
geneID12359	0
geneID12360	173
geneID12361	411
geneID12362	0
geneID12363	0
geneID12364	168
geneID12365	162
geneID12366	0
geneID12367	29
geneID12368	248
geneID12369	0
geneID12370	577
geneID12371	811
geneID12372	75
geneID12373	127
geneID12374	3
geneID12375	0
geneID12376	0
geneID12377	0
geneID12378	160
geneID12379	1033
geneID12380	2
geneID12381	176
geneID12382	2
geneID12383	78
geneID12384	680
geneID12385	0
geneID12386	175
geneID12387	138
geneID12388	0
geneID12389	0
geneID12390	51
geneID12391	4
geneID12392	9
geneID12393	53
geneID12394	68
geneID12395	43
geneID12396	0
geneID12397	301
geneID12398	23
geneID12399	31
geneID12400	152
geneID12401	0
geneID12402	1287
geneID12403	2144
geneID12404	0
geneID12405	0
geneID12406	0
geneID12407	1576
geneID12408	0
geneID12409	519
geneID12410	233
geneID12411	86
geneID12412	53
geneID12413	43
geneID12414	1168
geneID12415	44
geneID12416	200
geneID12417	6
geneID12418	236
geneID12419	0
geneID12420	0
geneID12421	149
geneID12422	0
geneID12423	205
geneID12424	0
geneID12425	0
geneID12426	0
geneID12427	0
geneID12428	0
geneID12429	0
geneID12430	146
geneID12431	1915
geneID12432	65
geneID12433	0
geneID12434	171
geneID12435	72
geneID12436	0
geneID12437	33
geneID12438	933
geneID12439	30
geneID12440	46
geneID12441	0
geneID12442	132
geneID12443	439
geneID12444	4988
geneID12445	322
geneID12446	103
geneID12447	413
geneID12448	0
geneID12449	875
geneID12450	5
geneID12451	4
geneID12452	337
geneID12453	4
geneID12454	152
geneID12455	106
geneID12456	3911
geneID12457	9
geneID12458	70
geneID12459	10
geneID12460	385
geneID12461	1
geneID12462	43
geneID12463	305
geneID12464	1995
geneID12465	84
geneID12466	309
geneID12467	0
geneID12468	20
geneID12469	5
geneID12470	208
geneID12471	129
geneID12472	0
geneID12473	111
geneID12474	171
geneID12475	101
geneID12476	122
geneID12477	0
geneID12478	2045
geneID12479	1
geneID12480	57
geneID12481	1
geneID12482	0
geneID12483	146
geneID12484	213
geneID12485	68
geneID12486	924
geneID12487	1
geneID12488	9
geneID12489	6258
geneID12490	238
geneID12491	43
geneID12492	394
geneID12493	1502
geneID12494	0
geneID12495	0
geneID12496	0
geneID12497	0
geneID12498	0
geneID12499	297
geneID12500	44
geneID12501	14
geneID12502	629
geneID12503	63
geneID12504	50
geneID12505	748
geneID12506	1
geneID12507	90
geneID12508	570
geneID12509	3734
geneID12510	414
geneID12511	238
geneID12512	585
geneID12513	151
geneID12514	2
geneID12515	146
geneID12516	89
geneID12517	0
geneID12518	289
geneID12519	1
geneID12520	223
geneID12521	0
geneID12522	0
geneID12523	0
geneID12524	23
geneID12525	773
geneID12526	599
geneID12527	1034
geneID12528	513
geneID12529	140
geneID12530	236
geneID12531	194
geneID12532	326
geneID12533	126
geneID12534	262
geneID12535	371
geneID12536	265
geneID12537	1361
geneID12538	152
geneID12539	12
geneID12540	0
geneID12541	0
geneID12542	7
geneID12543	11
geneID12544	2
geneID12545	262
geneID12546	305
geneID12547	1
geneID12548	3
geneID12549	99
geneID12550	85
geneID12551	0
geneID12552	0
geneID12553	178
geneID12554	208
geneID12555	221
geneID12556	200
geneID12557	149
geneID12558	447
geneID12559	380
geneID12560	206
geneID12561	73
geneID12562	304
geneID12563	293
geneID12564	162
geneID12565	0
geneID12566	827
geneID12567	245
geneID12568	67
geneID12569	75
geneID12570	111
geneID12571	32
geneID12572	0
geneID12573	4
geneID12574	128
geneID12575	4
geneID12576	450
geneID12577	58
geneID12578	0
geneID12579	3030
geneID12580	474
geneID12581	811
geneID12582	0
geneID12583	29
geneID12584	0
geneID12585	0
geneID12586	0
geneID12587	243
geneID12588	384
geneID12589	0
geneID12590	3
geneID12591	1
geneID12592	4
geneID12593	127
geneID12594	167
geneID12595	1062
geneID12596	92
geneID12597	318
geneID12598	0
geneID12599	1
geneID12600	110
geneID12601	3
geneID12602	317
geneID12603	224
geneID12604	497
geneID12605	1
geneID12606	28
geneID12607	136
geneID12608	359
geneID12609	67
geneID12610	308
geneID12611	85
geneID12612	2
geneID12613	685
geneID12614	216
geneID12615	2
geneID12616	10
geneID12617	337
geneID12618	2920
geneID12619	0
geneID12620	0
geneID12621	201
geneID12622	366
geneID12623	12
geneID12624	93
geneID12625	573
geneID12626	391
geneID12627	629
geneID12628	10
geneID12629	0
geneID12630	316
geneID12631	178
geneID12632	269
geneID12633	231
geneID12634	0
geneID12635	0
geneID12636	0
geneID12637	490
geneID12638	328
geneID12639	0
geneID12640	10
geneID12641	0
geneID12642	459
geneID12643	966
geneID12644	38
geneID12645	159
geneID12646	529
geneID12647	461
geneID12648	317
geneID12649	248
geneID12650	0
geneID12651	28
geneID12652	0
geneID12653	0
geneID12654	0
geneID12655	1
geneID12656	622
geneID12657	67
geneID12658	51
geneID12659	0
geneID12660	0
geneID12661	0
geneID12662	4
geneID12663	122
geneID12664	241
geneID12665	241
geneID12666	3775
geneID12667	4081
geneID12668	81
geneID12669	766
geneID12670	0
geneID12671	770
geneID12672	227
geneID12673	382
geneID12674	26
geneID12675	54
geneID12676	544
geneID12677	620
geneID12678	997
geneID12679	1
geneID12680	0
geneID12681	23
geneID12682	0
geneID12683	87
geneID12684	0
geneID12685	7
geneID12686	18
geneID12687	1
geneID12688	0
geneID12689	648
geneID12690	46
geneID12691	113
geneID12692	11
geneID12693	0
geneID12694	40
geneID12695	0
geneID12696	1004
geneID12697	1
geneID12698	32
geneID12699	74
geneID12700	10
geneID12701	438
geneID12702	1194
geneID12703	0
geneID12704	11
geneID12705	566
geneID12706	42
geneID12707	17
geneID12708	0
geneID12709	112
geneID12710	89
geneID12711	148
geneID12712	0
geneID12713	0
geneID12714	6
geneID12715	100
geneID12716	0
geneID12717	5
geneID12718	651
geneID12719	723
geneID12720	64
geneID12721	426
geneID12722	0
geneID12723	2
geneID12724	3
geneID12725	28
geneID12726	5251
geneID12727	713
geneID12728	285
geneID12729	1
geneID12730	523
geneID12731	20
geneID12732	24
geneID12733	571
geneID12734	148
geneID12735	351
geneID12736	35
geneID12737	0
geneID12738	0
geneID12739	60
geneID12740	2
geneID12741	693
geneID12742	17
geneID12743	119
geneID12744	132
geneID12745	100
geneID12746	659
geneID12747	1112
geneID12748	498
geneID12749	48
geneID12750	6
geneID12751	156
geneID12752	53
geneID12753	7
geneID12754	425
geneID12755	305
geneID12756	449
geneID12757	85
geneID12758	336
geneID12759	48
geneID12760	416
geneID12761	4
geneID12762	554
geneID12763	1161
geneID12764	0
geneID12765	0
geneID12766	359
geneID12767	2
geneID12768	410
geneID12769	0
geneID12770	630
geneID12771	0
geneID12772	327
geneID12773	0
geneID12774	606
geneID12775	30
geneID12776	0
geneID12777	7
geneID12778	2
geneID12779	928
geneID12780	6
geneID12781	554
geneID12782	160
geneID12783	1321
geneID12784	2144
geneID12785	204
geneID12786	0
geneID12787	2
geneID12788	1
geneID12789	0
geneID12790	43
geneID12791	73
geneID12792	0
geneID12793	0
geneID12794	0
geneID12795	0
geneID12796	0
geneID12797	113
geneID12798	21
geneID12799	14
geneID12800	58
geneID12801	42
geneID12802	16
geneID12803	38
geneID12804	2008
geneID12805	46
geneID12806	6
geneID12807	5
geneID12808	1
geneID12809	114
geneID12810	160
geneID12811	0
geneID12812	0
geneID12813	114
geneID12814	0
geneID12815	0
geneID12816	345
geneID12817	79
geneID12818	258
geneID12819	37
geneID12820	33
geneID12821	57
geneID12822	10
geneID12823	275
geneID12824	56
geneID12825	0
geneID12826	155
geneID12827	537
geneID12828	15
geneID12829	182
geneID12830	180
geneID12831	0
geneID12832	491
geneID12833	803
geneID12834	52
geneID12835	158
geneID12836	1699
geneID12837	7
geneID12838	1
geneID12839	142
geneID12840	0
geneID12841	416
geneID12842	0
geneID12843	11
geneID12844	2114
geneID12845	459
geneID12846	242
geneID12847	611
geneID12848	116
geneID12849	0
geneID12850	132
geneID12851	78
geneID12852	212
geneID12853	177
geneID12854	568
geneID12855	201
geneID12856	0
geneID12857	4
geneID12858	445
geneID12859	44
geneID12860	175
geneID12861	139
geneID12862	240
geneID12863	4
geneID12864	260
geneID12865	2369
geneID12866	27
geneID12867	100
geneID12868	145
geneID12869	1
geneID12870	0
geneID12871	0
geneID12872	151
geneID12873	37
geneID12874	0
geneID12875	60
geneID12876	4
geneID12877	13
geneID12878	261
geneID12879	79
geneID12880	42
geneID12881	131
geneID12882	413
geneID12883	95
geneID12884	54
geneID12885	13
geneID12886	19
geneID12887	0
geneID12888	840
geneID12889	0
geneID12890	261
geneID12891	96
geneID12892	61
geneID12893	33
geneID12894	278
geneID12895	26
geneID12896	152
geneID12897	0
geneID12898	258
geneID12899	274
geneID12900	207
geneID12901	390
geneID12902	1
geneID12903	4
geneID12904	0
geneID12905	8
geneID12906	522
geneID12907	134
geneID12908	0
geneID12909	13
geneID12910	0
geneID12911	832
geneID12912	186
geneID12913	1
geneID12914	80
geneID12915	384
geneID12916	0
geneID12917	1
geneID12918	243
geneID12919	82
geneID12920	37
geneID12921	536
geneID12922	16
geneID12923	421
geneID12924	6
geneID12925	381
geneID12926	327
geneID12927	0
geneID12928	138
geneID12929	44
geneID12930	2891
geneID12931	0
geneID12932	34
geneID12933	4
geneID12934	25
geneID12935	11
geneID12936	332
geneID12937	6
geneID12938	126
geneID12939	110
geneID12940	0
geneID12941	123
geneID12942	683
geneID12943	0
geneID12944	0
geneID12945	837
geneID12946	30
geneID12947	46
geneID12948	0
geneID12949	0
geneID12950	236
geneID12951	18
geneID12952	311
geneID12953	1654
geneID12954	0
geneID12955	462
geneID12956	741
geneID12957	93
geneID12958	1662
geneID12959	139
geneID12960	2
geneID12961	24
geneID12962	3
geneID12963	130
geneID12964	614
geneID12965	2
geneID12966	1840
geneID12967	139
geneID12968	239
geneID12969	248
geneID12970	0
geneID12971	19
geneID12972	40
geneID12973	1239
geneID12974	46
geneID12975	5
geneID12976	205
geneID12977	5
geneID12978	81
geneID12979	103
geneID12980	177
geneID12981	1
geneID12982	29
geneID12983	303
geneID12984	891
geneID12985	231
geneID12986	668
geneID12987	299
geneID12988	38
geneID12989	1156
geneID12990	2
geneID12991	351
geneID12992	57
geneID12993	12
geneID12994	69
geneID12995	26
geneID12996	0
geneID12997	1493
geneID12998	13
geneID12999	26
geneID13000	887
geneID13001	29
geneID13002	2112
geneID13003	18
geneID13004	0
geneID13005	0
geneID13006	854
geneID13007	1262
geneID13008	891
geneID13009	932
geneID13010	79
geneID13011	239
geneID13012	6
geneID13013	826
geneID13014	1
geneID13015	0
geneID13016	0
