genes	counts
geneID15600	137
geneID15601	225
geneID15602	824
geneID15603	0
geneID15604	104
geneID15605	2454
geneID15606	8048
geneID15607	3
geneID15608	216
geneID15609	0
geneID15610	471
geneID15611	489
geneID15612	435
geneID15613	42
geneID15614	110
geneID15615	0
geneID15616	0
geneID15617	11
geneID15618	1
geneID15619	1590
geneID15620	59
geneID15621	421
geneID15622	235
geneID15623	83
geneID15624	0
geneID15625	0
geneID15626	216
geneID15627	0
geneID15628	1
geneID15629	0
geneID15630	149
geneID15631	630
geneID15632	114
geneID15633	318
geneID15634	2156
geneID15635	676
geneID15636	83
geneID15637	82
geneID15638	757
geneID15639	1430
geneID15640	4971
geneID15641	471
geneID15642	0
geneID15643	390
geneID15644	4849
geneID15645	0
geneID15646	0
geneID15647	782
geneID15648	102
geneID15649	0
geneID15650	7638
geneID15651	213
geneID15652	0
geneID15653	0
geneID15654	0
geneID15655	0
geneID15656	0
geneID15657	0
geneID15658	0
geneID15659	141
geneID15660	56
geneID15661	783
geneID15662	186
geneID15663	650
geneID15664	0
geneID15665	0
geneID15666	24
geneID15667	91
geneID15668	450
geneID15669	1479
geneID15670	0
geneID15671	53
geneID15672	76
geneID15673	21
geneID15674	4
geneID15675	0
geneID15676	233
geneID15677	0
geneID15678	758
geneID15679	173
geneID15680	68
geneID15681	0
geneID15682	0
geneID15683	0
geneID15684	0
geneID15685	4
geneID15686	304
geneID15687	0
geneID15688	377
geneID15689	0
geneID15690	113
geneID15691	53
geneID15692	77
geneID15693	581
geneID15694	163
geneID15695	0
geneID15696	0
geneID15697	73
geneID15698	1952
geneID15699	8066
geneID15700	126
geneID15701	4
geneID15702	12841
geneID15703	140
geneID15704	5
geneID15705	23
geneID15706	1177
geneID15707	56
geneID15708	366
geneID15709	188
geneID15710	367
geneID15711	0
geneID15712	1696
geneID15713	154
geneID15714	1623
geneID15715	1
geneID15716	0
geneID15717	423
geneID15718	0
geneID15719	225
geneID15720	586
geneID15721	0
geneID15722	141
geneID15723	0
geneID15724	0
geneID15725	152
geneID15726	0
geneID15727	617
geneID15728	582
geneID15729	2
geneID15730	2304
geneID15731	6149
geneID15732	1071
geneID15733	218
geneID15734	0
geneID15735	51
geneID15736	0
geneID15737	240
geneID15738	67
geneID15739	0
geneID15740	127
geneID15741	3
geneID15742	530
geneID15743	75
geneID15744	6329
geneID15745	74
geneID15746	4441
geneID15747	817
geneID15748	0
geneID15749	281
geneID15750	183
geneID15751	160
geneID15752	30
geneID15753	10
geneID15754	199
geneID15755	2
geneID15756	90
geneID15757	61
geneID15758	311
geneID15759	112
geneID15760	59
geneID15761	1
geneID15762	2512
geneID15763	36
geneID15764	0
geneID15765	495
geneID15766	96
geneID15767	2457
geneID15768	79
geneID15769	671
geneID15770	6
geneID15771	136
geneID15772	161
geneID15773	0
geneID15774	15
geneID15775	380
geneID15776	454
geneID15777	891
geneID15778	91
geneID15779	5577
geneID15780	495
geneID15781	530
geneID15782	0
geneID15783	255
geneID15784	15
geneID15785	46
geneID15786	598
geneID15787	191
geneID15788	264
geneID15789	0
geneID15790	214
geneID15791	0
geneID15792	675
geneID15793	511
geneID15794	0
geneID15795	133
geneID15796	89
geneID15797	1793
geneID15798	0
geneID15799	3
geneID15800	118
geneID15801	591
geneID15802	0
geneID15803	284
geneID15804	1773
geneID15805	511
geneID15806	13
geneID15807	2510
geneID15808	1
geneID15809	0
geneID15810	0
geneID15811	1024
geneID15812	0
geneID15813	2709
geneID15814	0
geneID15815	0
geneID15816	0
geneID15817	72
geneID15818	181
geneID15819	340
geneID15820	288
geneID15821	1008
geneID15822	705
geneID15823	1899
geneID15824	847
geneID15825	192
geneID15826	234
geneID15827	0
geneID15828	398
geneID15829	343
geneID15830	0
geneID15831	236
geneID15832	1027
geneID15833	1703
geneID15834	0
geneID15835	46
geneID15836	415
geneID15837	2
geneID15838	0
geneID15839	0
geneID15840	609
geneID15841	629
geneID15842	381
geneID15843	94
geneID15844	273
geneID15845	122
geneID15846	284
geneID15847	32
geneID15848	318
geneID15849	15879
geneID15850	1101
geneID15851	101
geneID15852	785
geneID15853	0
geneID15854	87
geneID15855	0
geneID15856	88
geneID15857	199
geneID15858	165
geneID15859	183
geneID15860	45
geneID15861	589
geneID15862	259
geneID15863	1055
geneID15864	503
geneID15865	146
geneID15866	404
geneID15867	242
geneID15868	248
geneID15869	173
geneID15870	209
geneID15871	28
geneID15872	0
geneID15873	523
geneID15874	558
geneID15875	526
geneID15876	322
geneID15877	4
geneID15878	471
geneID15879	434
geneID15880	0
geneID15881	0
geneID15882	20
geneID15883	0
geneID15884	6
geneID15885	6
geneID15886	51
geneID15887	1098
geneID15888	0
geneID15889	0
geneID15890	275
geneID15891	383
geneID15892	3796
geneID15893	12
geneID15894	0
geneID15895	233
geneID15896	1436
geneID15897	571
geneID15898	238
geneID15899	1610
geneID15900	78
geneID15901	471
geneID15902	50
geneID15903	1073
geneID15904	1427
geneID15905	86
geneID15906	438
geneID15907	3743
geneID15908	138
geneID15909	1105
geneID15910	47
geneID15911	375
geneID15912	33
geneID15913	11
geneID15914	955
geneID15915	0
geneID15916	688
geneID15917	164
geneID15918	0
geneID15919	0
geneID15920	219
geneID15921	0
geneID15922	0
geneID15923	0
geneID15924	14
geneID15925	0
geneID15926	81
geneID15927	361
geneID15928	621
geneID15929	1339
geneID15930	350
geneID15931	63
geneID15932	0
geneID15933	0
geneID15934	967
geneID15935	0
geneID15936	0
geneID15937	0
geneID15938	0
geneID15939	0
geneID15940	88
geneID15941	7
geneID15942	73
geneID15943	1
geneID15944	44
geneID15945	147
geneID15946	2859
geneID15947	231
geneID15948	633
geneID15949	0
geneID15950	0
geneID15951	4034
geneID15952	0
geneID15953	19
geneID15954	175
geneID15955	3
geneID15956	277
geneID15957	0
geneID15958	0
geneID15959	2
geneID15960	4
geneID15961	1
geneID15962	2
geneID15963	142
geneID15964	0
geneID15965	5
geneID15966	10
geneID15967	162
geneID15968	1
geneID15969	625
geneID15970	5
geneID15971	3
geneID15972	742
geneID15973	2559
geneID15974	45
geneID15975	527
geneID15976	347
geneID15977	18
geneID15978	2167
geneID15979	51
geneID15980	1160
geneID15981	415
geneID15982	455
geneID15983	546
geneID15984	1237
geneID15985	306
geneID15986	4212
geneID15987	451
geneID15988	10
geneID15989	0
geneID15990	828
geneID15991	6
geneID15992	233
geneID15993	56
geneID15994	0
geneID15995	132
geneID15996	19
geneID15997	36
geneID15998	125
geneID15999	153
geneID16000	55
geneID16001	370
geneID16002	226
geneID16003	363
geneID16004	3026
geneID16005	0
geneID16006	127
geneID16007	2765
geneID16008	0
geneID16009	0
geneID16010	44
geneID16011	82
geneID16012	0
geneID16013	406
geneID16014	33
geneID16015	16
geneID16016	713
geneID16017	10
geneID16018	322
geneID16019	653
geneID16020	0
geneID16021	326
geneID16022	0
geneID16023	0
geneID16024	0
geneID16025	16
geneID16026	0
geneID16027	109
geneID16028	358
geneID16029	237
geneID16030	2
geneID16031	0
geneID16032	18
geneID16033	113
geneID16034	212
geneID16035	680
geneID16036	5
geneID16037	0
geneID16038	1617
geneID16039	250
geneID16040	0
geneID16041	40
geneID16042	605
geneID16043	21
geneID16044	131
geneID16045	318
geneID16046	151
geneID16047	14
geneID16048	2
geneID16049	2
geneID16050	1573
geneID16051	142
geneID16052	97
geneID16053	135
geneID16054	142
geneID16055	314
geneID16056	1141
geneID16057	363
geneID16058	834
geneID16059	4
geneID16060	0
geneID16061	246
geneID16062	5850
geneID16063	0
geneID16064	25
geneID16065	10834
geneID16066	113
geneID16067	56
geneID16068	0
geneID16069	0
geneID16070	509
geneID16071	840
geneID16072	27
geneID16073	23
geneID16074	309
geneID16075	142
geneID16076	656
geneID16077	649
geneID16078	96
geneID16079	180
geneID16080	0
geneID16081	322
geneID16082	343
geneID16083	0
geneID16084	3
geneID16085	85
geneID16086	0
geneID16087	116
geneID16088	5065
geneID16089	22
geneID16090	380
geneID16091	556
geneID16092	192
geneID16093	54
geneID16094	0
geneID16095	205
geneID16096	215
geneID16097	0
geneID16098	0
geneID16099	0
geneID16100	0
geneID16101	263
geneID16102	2677
geneID16103	549
geneID16104	0
geneID16105	144
geneID16106	214
geneID16107	372
geneID16108	374
geneID16109	48
geneID16110	0
geneID16111	9
geneID16112	99
geneID16113	64
geneID16114	360
geneID16115	226
geneID16116	168
geneID16117	7
geneID16118	325
geneID16119	1
geneID16120	373
geneID16121	34
geneID16122	753
geneID16123	88
geneID16124	0
geneID16125	828
geneID16126	133
geneID16127	2
geneID16128	614
geneID16129	975
geneID16130	297
geneID16131	84
geneID16132	83
geneID16133	94
geneID16134	1847
geneID16135	0
geneID16136	256
geneID16137	3
geneID16138	465
geneID16139	871
geneID16140	4
geneID16141	1
geneID16142	3
geneID16143	0
geneID16144	50
geneID16145	74
geneID16146	94
geneID16147	2
geneID16148	98
geneID16149	32
geneID16150	9
geneID16151	233
geneID16152	440
geneID16153	94
geneID16154	440
geneID16155	241
geneID16156	305
geneID16157	0
geneID16158	0
geneID16159	313
geneID16160	1159
geneID16161	660
geneID16162	649
geneID16163	0
geneID16164	90
geneID16165	176
geneID16166	730
geneID16167	483
geneID16168	1
geneID16169	0
geneID16170	1
geneID16171	8
geneID16172	59
geneID16173	598
geneID16174	24
geneID16175	139
geneID16176	135
geneID16177	559
geneID16178	268
geneID16179	268
geneID16180	0
geneID16181	28
geneID16182	0
geneID16183	54
geneID16184	116
geneID16185	827
geneID16186	85
geneID16187	78
geneID16188	1383
geneID16189	4
geneID16190	106
geneID16191	303
geneID16192	224
geneID16193	0
geneID16194	27
geneID16195	0
geneID16196	213
geneID16197	0
geneID16198	0
geneID16199	0
geneID16200	0
geneID16201	10
geneID16202	0
geneID16203	0
geneID16204	0
geneID16205	0
geneID16206	0
geneID16207	0
geneID16208	0
geneID16209	3
geneID16210	0
geneID16211	0
geneID16212	2
geneID16213	0
geneID16214	0
geneID16215	0
geneID16216	14
geneID16217	10
geneID16218	0
geneID16219	0
geneID16220	176
geneID16221	371
geneID16222	0
geneID16223	207
geneID16224	1763
geneID16225	882
geneID16226	135
geneID16227	217
geneID16228	1
geneID16229	0
geneID16230	919
geneID16231	278
geneID16232	406
geneID16233	70
geneID16234	135
geneID16235	8665
geneID16236	80
geneID16237	56
geneID16238	351
geneID16239	796
geneID16240	1813
geneID16241	219
geneID16242	0
geneID16243	1573
geneID16244	122
geneID16245	1528
geneID16246	42
geneID16247	1
geneID16248	763
geneID16249	0
geneID16250	245
geneID16251	169
geneID16252	59
geneID16253	0
geneID16254	36
geneID16255	87
geneID16256	40
geneID16257	120
geneID16258	389
geneID16259	566
geneID16260	27
geneID16261	0
geneID16262	0
geneID16263	0
geneID16264	0
geneID16265	151
geneID16266	0
geneID16267	0
geneID16268	216
geneID16269	167
geneID16270	3
geneID16271	0
geneID16272	219
geneID16273	39
geneID16274	67
geneID16275	66
geneID16276	15
geneID16277	1155
geneID16278	1
geneID16279	1688
geneID16280	0
geneID16281	0
geneID16282	412
geneID16283	12
geneID16284	46
geneID16285	140
geneID16286	211
geneID16287	363
geneID16288	0
geneID16289	0
geneID16290	171
geneID16291	81
geneID16292	0
geneID16293	0
geneID16294	0
geneID16295	56
geneID16296	115
geneID16297	126
geneID16298	2
geneID16299	0
geneID16300	0
geneID16301	0
geneID16302	0
geneID16303	6
geneID16304	435
geneID16305	186
geneID16306	108
geneID16307	41
geneID16308	75
geneID16309	26
geneID16310	7
geneID16311	77
geneID16312	206
geneID16313	1
geneID16314	447
geneID16315	51
geneID16316	1462
geneID16317	284
geneID16318	330
geneID16319	155
geneID16320	1
geneID16321	4
geneID16322	0
geneID16323	0
geneID16324	180
geneID16325	5
geneID16326	177
geneID16327	232
geneID16328	5
geneID16329	139
geneID16330	54
geneID16331	4424
geneID16332	172
geneID16333	140
geneID16334	1
geneID16335	0
geneID16336	592
geneID16337	0
geneID16338	0
geneID16339	236
geneID16340	88
geneID16341	705
geneID16342	141
geneID16343	405
geneID16344	29
geneID16345	14
geneID16346	14
geneID16347	4
geneID16348	0
geneID16349	1
geneID16350	27
geneID16351	706
geneID16352	498
geneID16353	1566
geneID16354	0
geneID16355	227
geneID16356	390
geneID16357	475
geneID16358	3
geneID16359	419
geneID16360	0
geneID16361	0
geneID16362	323
geneID16363	5
geneID16364	459
geneID16365	6
geneID16366	422
geneID16367	1185
geneID16368	0
geneID16369	196
geneID16370	182
geneID16371	0
geneID16372	2712
geneID16373	748
geneID16374	942
geneID16375	1
geneID16376	0
geneID16377	0
geneID16378	574
geneID16379	25
geneID16380	126
geneID16381	0
geneID16382	67
geneID16383	99
geneID16384	0
geneID16385	0
geneID16386	116
geneID16387	0
geneID16388	192
geneID16389	0
geneID16390	33
geneID16391	6
geneID16392	25
geneID16393	1140
geneID16394	97
geneID16395	729
geneID16396	119
geneID16397	1860
geneID16398	7589
geneID16399	695
geneID16400	181
geneID16401	0
geneID16402	0
geneID16403	14
geneID16404	30
geneID16405	246
geneID16406	115
geneID16407	0
geneID16408	505
geneID16409	0
geneID16410	37
geneID16411	434
geneID16412	299
geneID16413	437
geneID16414	689
geneID16415	415
geneID16416	417
geneID16417	108
geneID16418	251
geneID16419	3
geneID16420	228
geneID16421	85
geneID16422	0
geneID16423	0
geneID16424	58
geneID16425	2
geneID16426	467
geneID16427	114
geneID16428	20
geneID16429	268
geneID16430	5
geneID16431	6
geneID16432	0
geneID16433	0
geneID16434	10
geneID16435	118
geneID16436	936
geneID16437	379
geneID16438	551
geneID16439	29
geneID16440	0
geneID16441	0
geneID16442	108
geneID16443	74
geneID16444	79
geneID16445	32
geneID16446	5
geneID16447	0
geneID16448	6
geneID16449	1
geneID16450	303
geneID16451	12113
geneID16452	0
geneID16453	5591
geneID16454	0
geneID16455	0
geneID16456	270
geneID16457	156
geneID16458	1735
geneID16459	517
geneID16460	250
geneID16461	180
geneID16462	571
geneID16463	0
geneID16464	380
geneID16465	38
geneID16466	0
geneID16467	367
geneID16468	270
geneID16469	18
geneID16470	0
geneID16471	3
geneID16472	0
geneID16473	0
geneID16474	0
geneID16475	0
geneID16476	0
geneID16477	0
geneID16478	0
geneID16479	0
geneID16480	0
geneID16481	0
geneID16482	0
geneID16483	856
geneID16484	60
geneID16485	414
geneID16486	220
geneID16487	11
geneID16488	419
geneID16489	4237
geneID16490	0
geneID16491	4
geneID16492	0
geneID16493	0
geneID16494	965
geneID16495	718
geneID16496	419
geneID16497	25
geneID16498	29
geneID16499	0
geneID16500	0
geneID16501	0
geneID16502	235
geneID16503	0
geneID16504	21
geneID16505	150
geneID16506	0
geneID16507	84
geneID16508	0
geneID16509	1079
geneID16510	168
geneID16511	470
geneID16512	0
geneID16513	0
geneID16514	0
geneID16515	3
geneID16516	1412
geneID16517	56
geneID16518	1
geneID16519	97
geneID16520	101
geneID16521	180
geneID16522	33
geneID16523	0
geneID16524	0
geneID16525	0
geneID16526	4
geneID16527	182
geneID16528	190
geneID16529	583
geneID16530	1619
geneID16531	3
geneID16532	343
geneID16533	7456
geneID16534	10
geneID16535	121
geneID16536	0
geneID16537	0
geneID16538	1
geneID16539	140
geneID16540	212
geneID16541	115
geneID16542	19
geneID16543	102
geneID16544	0
geneID16545	2027
geneID16546	92
geneID16547	720
geneID16548	413
geneID16549	361
geneID16550	6
geneID16551	349
geneID16552	213
geneID16553	2
geneID16554	439
geneID16555	0
geneID16556	5
geneID16557	668
geneID16558	712
geneID16559	229
geneID16560	0
geneID16561	0
geneID16562	1
geneID16563	165
geneID16564	131
geneID16565	37
geneID16566	0
geneID16567	895
geneID16568	537
geneID16569	146
geneID16570	110
geneID16571	15
geneID16572	625
geneID16573	0
geneID16574	0
geneID16575	0
geneID16576	553
geneID16577	59
geneID16578	40
geneID16579	720
geneID16580	1726
geneID16581	2
geneID16582	79
geneID16583	14
geneID16584	3
geneID16585	1
geneID16586	21
geneID16587	0
geneID16588	0
geneID16589	0
geneID16590	1115
geneID16591	212
geneID16592	0
geneID16593	134
geneID16594	96
geneID16595	40
geneID16596	295
geneID16597	618
geneID16598	8
geneID16599	8909
geneID16600	0
geneID16601	48
geneID16602	373
geneID16603	66
geneID16604	136
geneID16605	44
geneID16606	0
geneID16607	81
geneID16608	261
geneID16609	2722
geneID16610	453
geneID16611	152
geneID16612	8
geneID16613	1
geneID16614	7
geneID16615	2
geneID16616	138
geneID16617	68
geneID16618	0
geneID16619	138
geneID16620	2
geneID16621	367
geneID16622	9015
geneID16623	50
geneID16624	43
geneID16625	1
geneID16626	2289
geneID16627	604
geneID16628	1167
geneID16629	1
geneID16630	368
geneID16631	0
geneID16632	0
geneID16633	0
geneID16634	1024
geneID16635	165
geneID16636	0
geneID16637	196
geneID16638	1005
geneID16639	305
geneID16640	0
geneID16641	0
geneID16642	15
geneID16643	0
geneID16644	30
geneID16645	13
geneID16646	20
geneID16647	2
geneID16648	36
geneID16649	4
geneID16650	0
geneID16651	85
geneID16652	0
geneID16653	2
geneID16654	272
geneID16655	15
geneID16656	384
geneID16657	36
geneID16658	745
geneID16659	13
geneID16660	211
geneID16661	243
geneID16662	0
geneID16663	239
geneID16664	116
geneID16665	0
geneID16666	0
geneID16667	64
geneID16668	689
geneID16669	3
geneID16670	210
geneID16671	2
geneID16672	1
geneID16673	278
geneID16674	0
geneID16675	125
geneID16676	2
geneID16677	655
geneID16678	151
geneID16679	360
geneID16680	31
geneID16681	254
geneID16682	1608
geneID16683	0
geneID16684	32
geneID16685	7650
geneID16686	42
geneID16687	66
geneID16688	292
geneID16689	0
geneID16690	627
geneID16691	88
geneID16692	3
geneID16693	650
geneID16694	0
geneID16695	0
geneID16696	202
geneID16697	1546
geneID16698	0
geneID16699	0
geneID16700	369
geneID16701	97
geneID16702	0
geneID16703	267
geneID16704	0
geneID16705	0
geneID16706	5
geneID16707	10
geneID16708	427
geneID16709	116
geneID16710	0
geneID16711	206
geneID16712	0
geneID16713	0
geneID16714	340
geneID16715	1475
geneID16716	2570
geneID16717	230
geneID16718	2149
geneID16719	555
geneID16720	209
geneID16721	2763
geneID16722	332
geneID16723	137
geneID16724	95
geneID16725	0
geneID16726	0
geneID16727	137
geneID16728	567
geneID16729	190
geneID16730	183
geneID16731	21
geneID16732	153
geneID16733	508
geneID16734	212
geneID16735	0
geneID16736	297
geneID16737	0
geneID16738	0
geneID16739	104
geneID16740	25
geneID16741	333
geneID16742	653
geneID16743	4784
geneID16744	94
geneID16745	123
geneID16746	167
geneID16747	220
geneID16748	1191
geneID16749	68
geneID16750	127
geneID16751	5294
geneID16752	593
geneID16753	451
geneID16754	961
geneID16755	222
geneID16756	1170
geneID16757	174
geneID16758	204
geneID16759	0
geneID16760	295
geneID16761	0
geneID16762	177
geneID16763	569
geneID16764	69
geneID16765	98
geneID16766	34
geneID16767	410
geneID16768	0
geneID16769	0
geneID16770	240
geneID16771	6384
geneID16772	49
geneID16773	0
geneID16774	0
geneID16775	0
geneID16776	0
geneID16777	30
geneID16778	0
geneID16779	243
geneID16780	289
geneID16781	913
geneID16782	0
geneID16783	100
geneID16784	0
geneID16785	0
geneID16786	59
geneID16787	200
geneID16788	0
geneID16789	5
geneID16790	846
geneID16791	10
geneID16792	2
geneID16793	0
geneID16794	155
geneID16795	0
geneID16796	124
geneID16797	148
geneID16798	2
geneID16799	215
geneID16800	0
geneID16801	0
geneID16802	66
geneID16803	106
geneID16804	207
geneID16805	0
geneID16806	1
geneID16807	281
geneID16808	87
geneID16809	1848
geneID16810	68
geneID16811	7
geneID16812	516
geneID16813	0
geneID16814	219
geneID16815	4488
geneID16816	71
geneID16817	527
geneID16818	77
geneID16819	0
geneID16820	513
geneID16821	359
geneID16822	133
geneID16823	137
geneID16824	97
geneID16825	121
geneID16826	0
geneID16827	129
geneID16828	318
geneID16829	831
geneID16830	0
geneID16831	766
geneID16832	73
geneID16833	0
geneID16834	0
geneID16835	705
geneID16836	825
geneID16837	78
geneID16838	2
geneID16839	691
geneID16840	0
geneID16841	0
geneID16842	53
geneID16843	5
geneID16844	1
geneID16845	555
geneID16846	611
geneID16847	877
geneID16848	338
geneID16849	36
geneID16850	188
geneID16851	358
geneID16852	134
geneID16853	3
geneID16854	0
geneID16855	505
geneID16856	2736
geneID16857	241
geneID16858	934
geneID16859	121
geneID16860	68
geneID16861	910
geneID16862	13
geneID16863	0
geneID16864	3
geneID16865	1
geneID16866	1
geneID16867	869
geneID16868	315
geneID16869	38
geneID16870	2
geneID16871	0
geneID16872	213
geneID16873	5
geneID16874	129
geneID16875	1
geneID16876	0
geneID16877	46
geneID16878	80
geneID16879	318
geneID16880	1002
geneID16881	0
geneID16882	0
geneID16883	1
geneID16884	45
geneID16885	127
geneID16886	1706
geneID16887	147
geneID16888	4812
geneID16889	11
geneID16890	71
geneID16891	13
geneID16892	237
geneID16893	1039
geneID16894	3
geneID16895	163
geneID16896	177
geneID16897	0
geneID16898	4775
geneID16899	0
geneID16900	1
geneID16901	0
geneID16902	0
geneID16903	37
geneID16904	396
geneID16905	158
geneID16906	0
geneID16907	6
geneID16908	0
geneID16909	67
geneID16910	0
geneID16911	208
geneID16912	165
geneID16913	803
geneID16914	5444
geneID16915	766
geneID16916	0
geneID16917	133
geneID16918	0
geneID16919	0
geneID16920	0
geneID16921	3
geneID16922	631
geneID16923	0
geneID16924	0
geneID16925	524
geneID16926	137
geneID16927	0
geneID16928	0
geneID16929	30
geneID16930	7
geneID16931	230
geneID16932	0
geneID16933	18
geneID16934	15
geneID16935	72
geneID16936	0
geneID16937	0
geneID16938	1
geneID16939	3
geneID16940	31
geneID16941	775
geneID16942	152
geneID16943	43
geneID16944	430
geneID16945	261
geneID16946	0
geneID16947	0
geneID16948	598
geneID16949	0
geneID16950	0
geneID16951	62
geneID16952	208
geneID16953	11
geneID16954	0
geneID16955	47
geneID16956	1572
geneID16957	22
geneID16958	0
geneID16959	87
geneID16960	9
geneID16961	554
geneID16962	0
geneID16963	0
geneID16964	0
geneID16965	0
geneID16966	0
geneID16967	0
geneID16968	39
geneID16969	1126
geneID16970	474
geneID16971	0
geneID16972	0
geneID16973	51
geneID16974	4002
geneID16975	469
geneID16976	36
geneID16977	189
geneID16978	102
geneID16979	0
geneID16980	1
geneID16981	132
geneID16982	879
geneID16983	0
geneID16984	0
geneID16985	0
geneID16986	0
geneID16987	0
geneID16988	142
geneID16989	633
geneID16990	333
geneID16991	374
geneID16992	0
geneID16993	1
geneID16994	210
geneID16995	260
geneID16996	0
geneID16997	322
geneID16998	367
geneID16999	347
geneID17000	89
geneID17001	91
geneID17002	1117
geneID17003	341
geneID17004	51
geneID17005	827
geneID17006	1
geneID17007	192
geneID17008	396
geneID17009	274
geneID17010	347
geneID17011	4
geneID17012	1187
geneID17013	0
geneID17014	0
geneID17015	0
geneID17016	0
geneID17017	84
geneID17018	158
geneID17019	126
geneID17020	385
geneID17021	2099
geneID17022	0
geneID17023	0
geneID17024	569
geneID17025	0
geneID17026	0
geneID17027	317
geneID17028	0
geneID17029	0
geneID17030	0
geneID17031	0
geneID17032	198
geneID17033	411
geneID17034	431
geneID17035	24
geneID17036	207
geneID17037	5
geneID17038	222
geneID17039	853
geneID17040	133
geneID17041	18
geneID17042	34
geneID17043	101
geneID17044	126
geneID17045	265
geneID17046	3588
geneID17047	257
geneID17048	0
geneID17049	1341
geneID17050	7
geneID17051	79
geneID17052	0
geneID17053	956
geneID17054	3498
geneID17055	14
geneID17056	1803
geneID17057	29
geneID17058	0
geneID17059	118
geneID17060	489
geneID17061	1736
geneID17062	1552
geneID17063	367
geneID17064	247
geneID17065	184
geneID17066	489
geneID17067	30
geneID17068	160
geneID17069	1
geneID17070	0
geneID17071	35
geneID17072	16
geneID17073	858
geneID17074	0
geneID17075	34
geneID17076	197
geneID17077	221
geneID17078	603
geneID17079	492
geneID17080	74
geneID17081	0
geneID17082	169
geneID17083	92
geneID17084	29
geneID17085	6452
geneID17086	5
geneID17087	1255
geneID17088	1571
geneID17089	1
geneID17090	429
geneID17091	0
geneID17092	826
geneID17093	150
geneID17094	139
geneID17095	0
geneID17096	0
geneID17097	204
geneID17098	2383
geneID17099	171
geneID17100	0
geneID17101	1085
geneID17102	2578
geneID17103	53
geneID17104	0
geneID17105	0
geneID17106	110
geneID17107	1649
geneID17108	200
geneID17109	118
geneID17110	457
geneID17111	167
geneID17112	0
geneID17113	0
geneID17114	123
geneID17115	323
geneID17116	544
geneID17117	1127
geneID17118	495
geneID17119	0
geneID17120	98
geneID17121	436
geneID17122	32
geneID17123	115
geneID17124	355
geneID17125	0
geneID17126	0
geneID17127	0
geneID17128	0
geneID17129	0
geneID17130	0
geneID17131	419
geneID17132	170
geneID17133	573
geneID17134	658
geneID17135	6438
geneID17136	6
geneID17137	52
geneID17138	324
geneID17139	76
geneID17140	1345
geneID17141	304
geneID17142	4949
geneID17143	3
geneID17144	0
geneID17145	0
geneID17146	59
geneID17147	38
geneID17148	31
geneID17149	0
geneID17150	0
geneID17151	0
geneID17152	0
geneID17153	456
geneID17154	1101
geneID17155	48
geneID17156	402
geneID17157	33
geneID17158	671
geneID17159	34
geneID17160	11
geneID17161	0
geneID17162	0
geneID17163	0
geneID17164	0
geneID17165	10
geneID17166	88
geneID17167	0
geneID17168	185
geneID17169	2768
geneID17170	0
geneID17171	782
geneID17172	465
geneID17173	0
geneID17174	0
geneID17175	0
geneID17176	0
geneID17177	0
geneID17178	10
geneID17179	14
geneID17180	0
geneID17181	0
geneID17182	89
geneID17183	0
geneID17184	0
geneID17185	0
geneID17186	6
geneID17187	0
geneID17188	0
geneID17189	7
geneID17190	2
geneID17191	0
geneID17192	0
geneID17193	89
geneID17194	5
geneID17195	255
geneID17196	0
geneID17197	245
geneID17198	0
geneID17199	0
geneID17200	0
geneID17201	107
geneID17202	108
geneID17203	67
geneID17204	129
geneID17205	570
geneID17206	93
geneID17207	1
geneID17208	205
geneID17209	41
geneID17210	834
geneID17211	1178
geneID17212	38
geneID17213	95
geneID17214	44
geneID17215	0
geneID17216	0
geneID17217	4
geneID17218	5
geneID17219	171
geneID17220	0
geneID17221	1
geneID17222	0
geneID17223	0
geneID17224	0
geneID17225	8
geneID17226	1
geneID17227	0
geneID17228	322
geneID17229	271
geneID17230	51
geneID17231	171
geneID17232	0
geneID17233	5542
geneID17234	0
geneID17235	361
geneID17236	0
geneID17237	0
geneID17238	40
geneID17239	76
geneID17240	2
geneID17241	546
geneID17242	0
geneID17243	39
geneID17244	0
geneID17245	138
geneID17246	12
geneID17247	1231
geneID17248	0
geneID17249	215
geneID17250	110
geneID17251	239
geneID17252	0
geneID17253	36
geneID17254	10
geneID17255	884
geneID17256	164
geneID17257	172
geneID17258	120
geneID17259	524
geneID17260	2178
geneID17261	2
geneID17262	634
geneID17263	376
geneID17264	49
geneID17265	3
geneID17266	486
geneID17267	779
geneID17268	0
geneID17269	37
geneID17270	0
geneID17271	129
geneID17272	648
geneID17273	1
geneID17274	0
geneID17275	0
geneID17276	0
geneID17277	181
geneID17278	21
geneID17279	0
geneID17280	41
geneID17281	0
geneID17282	108
geneID17283	606
geneID17284	219
geneID17285	190
geneID17286	0
geneID17287	0
geneID17288	217
geneID17289	0
geneID17290	0
geneID17291	1
geneID17292	6
geneID17293	258
geneID17294	0
geneID17295	0
geneID17296	0
geneID17297	350
geneID17298	273
geneID17299	0
geneID17300	7658
geneID17301	741
geneID17302	0
geneID17303	14
geneID17304	2
geneID17305	0
geneID17306	0
geneID17307	0
geneID17308	0
geneID17309	0
geneID17310	0
geneID17311	0
geneID17312	4761
geneID17313	123
geneID17314	0
geneID17315	0
geneID17316	0
geneID17317	0
geneID17318	0
geneID17319	233
geneID17320	539
geneID17321	602
geneID17322	921
geneID17323	0
geneID17324	303
geneID17325	221
geneID17326	238
geneID17327	1
geneID17328	0
geneID17329	0
